报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,38.358,1.0412,36.84,3.9626,2.42,23.83%,2169.31万,-24.48%,12.23,2.90亿,4.72亿,8.82%,12.76亿,2.94亿
2025,46.208,1.0412,44.38,5.0722,9.11,-3.96%,9153.71万,-43.40%,12.03,3.14亿,4.51亿,9.89%,12.55亿,2.88亿
2024,24.72,0.8,30.9,2.6048,9.49,18.34%,1.62亿,17.03%,14.99,6.46亿,4.09亿,17.05%,11.99亿,2.20亿
2023,28.072,0.8,35.09,3.5002,8.02,31.83%,1.38亿,35.14%,13.32,7.56亿,2.95亿,17.24%,10.66亿,1.79亿
2022,,,,,6.08,9.62%,1.02亿,46.03%,6.06,1.43亿,1.71亿,16.82%,3.64亿,1.70亿
2021,,,,,5.55,31.95%,7001.84万,25.99%,4.36,1.01亿,7892.64万,12.62%,2.61亿,1.35亿
2020,,,,,4.2,7.06%,5557.28万,26.36%,3.14,7200.89万,1590.98万,13.22%,1.88亿,1.05亿
2019,,,,,3.93,31.00%,4398.10万,39354.64%,7.13,7050.37万,5514.81万,11.20%,7127.59万,9554.72万
2018,,,,,3.0,False,11.15万,False,2.73,4677.51万,1556.53万,0.04%,2729.49万,7928.12万
