报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,117.379,2.4302,48.3,8.2661,3.55,-4.49%,399.16万,-88.82%,7.05,4.92亿,9.59亿,0.68%,17.12亿,1.14亿
2025,169.934,2.4458,69.48,10.8307,15.69,21.03%,6561.21万,-29.08%,7.14,5.49亿,9.55亿,3.79%,17.48亿,1.17亿
2024,54.78,2.4576,22.29,4.2236,12.97,1.51%,9251.67万,-46.86%,7.37,5.67亿,9.17亿,6.99%,18.14亿,1.43亿
2023,64.807,2.4576,26.37,5.0749,12.77,44.33%,1.74亿,11.04%,7.14,9.29亿,8.77亿,13.60%,17.55亿,7782.50万
2022,30.212,1.7274,17.49,3.4138,8.85,20.50%,1.57亿,155.61%,9.06,8.46亿,7.24亿,17.71%,15.64亿,4593.08万
2021,19.278,1.7274,11.16,2.6229,7.35,-7.27%,6133.92万,-43.41%,8.13,7.61亿,5.85亿,8.35%,14.05亿,7122.23万
2020,,,,,7.92,-21.24%,1.08亿,-25.51%,6.53,2.90亿,5.25亿,13.69%,8.46亿,3429.92万
2019,,,,,10.06,4.38%,1.46亿,46.93%,6.09,2.50亿,4.17亿,14.47%,7.88亿,4359.93万
2018,,,,,9.63,12.53%,9903.87万,39.14%,4.72,2.23亿,2.71亿,10.28%,6.12亿,8977.07万
2017,,,,,8.56,False,7117.82万,False,3.95,2.12亿,1.72亿,8.32%,5.11亿,1.07亿
