报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,104.833,38.9715,2.69,15.44,9.06%,4129.17万,6.23%,1.75,6.7897,246.789,1.5371,PE；PB,9.31亿,10.89亿,2.73%,73.14亿,35.49亿,,,山东国惠资本有限公司
2026-03-31,104.833,38.9715,2.69,15.44,9.06%,4129.17万,6.23%,1.75,1.6974,246.789,1.5371,PE；PB,9.31亿,10.89亿,2.73%,73.14亿,35.49亿,,,山东国惠资本有限公司
2025,110.675,38.9699,2.84,65.88,7.05%,6548.97万,58.28%,1.69,1.6799,142.0,1.6805,PE；PB,9.01亿,10.48亿,1.04%,69.07亿,34.52亿,0.011,,山东国惠资本有限公司
2024,99.761,38.9693,2.56,61.54,5.94%,4137.60万,-79.73%,1.7,1.6211,256.0,1.5059,PE；PB,12.86亿,10.30亿,0.68%,69.17亿,30.88亿,0.025,,山东国惠资本有限公司
2023,91.965,38.9681,2.36,58.09,-1.76%,2.04亿,-17.01%,1.69,1.5831,47.2,1.3964,PE；PB,15.03亿,10.91亿,3.57%,68.80亿,31.91亿,0.03,,山东国惠资本有限公司
2022,90.795,38.9678,2.33,59.13,2.86%,2.46亿,-13.57%,1.66,1.5355,38.8333,1.4036,PE；PB,20.00亿,10.17亿,4.23%,67.88亿,29.77亿,0.03,,山东国惠资本有限公司
2021,113.064,32.6774,3.46,57.49,1.07%,2.85亿,-25.36%,1.67,1.9667,43.25,2.0719,PE；PB,10.18亿,10.52亿,5.22%,65.56亿,24.28亿,0.05,,山东国惠资本有限公司
2020,119.926,32.6774,3.67,56.88,41.22%,3.81亿,62.24%,1.7,2.1084,30.5833,2.1588,PE；PB,12.28亿,9.80亿,7.10%,57.69亿,23.33亿,0.04,,山东国惠资本有限公司
2019,54.244,32.6774,1.66,40.27,13.93%,2.35亿,8.22%,1.63,1.347,23.7143,1.0184,PE；PB,14.08亿,7.59亿,6.25%,54.97亿,22.99亿,0.02,,山东国惠资本有限公司
2018,48.363,32.6774,1.48,35.35,11.49%,2.17亿,1.71%,1.58,1.3681,21.1429,0.9367,PE；PB,10.08亿,6.11亿,6.80%,53.33亿,20.62亿,0.04,,山东国惠资本有限公司
2017,,,2.04,31.71,30.50%,2.14亿,28.46%,1.55,,29.1429,1.3161,PE；PB,14.80亿,5.46亿,7.12%,54.11亿,18.25亿,0.04,,山东国惠资本有限公司
2016,,,2.74,24.3,3.70%,1.66亿,37.79%,1.53,,54.8,1.7908,PE；PB,17.28亿,4.77亿,7.86%,53.00亿,13.36亿,0.1,,山东国惠资本有限公司
2015,,,2.69,23.43,13.96%,1.21亿,49.54%,3.96,,67.25,0.6793,PE；PB,7.72亿,4.35亿,5.23%,38.65亿,12.11亿,0.06999999999999999,,山东国惠资本有限公司
2014,,,1.65,20.56,24.44%,8066.55万,37.61%,3.9,,18.3333,0.4231,PE；PB,3.93亿,3.99亿,3.61%,36.49亿,11.75亿,0.03,,山东国惠资本有限公司
2013,,,1.36,16.52,19.16%,5861.99万,-55.73%,3.86,,19.4286,0.3523,PE；PB,7.71亿,3.51亿,3.72%,37.39亿,10.40亿,0.1,,山东国惠资本有限公司
2012,,,1.25,13.87,12.18%,1.32亿,-28.31%,3.9,,8.3333,0.3205,PE；PB,14.67亿,3.85亿,9.87%,36.84亿,7.75亿,0.3,,山东国惠资本有限公司
2011,,,1.37,12.36,9.64%,1.85亿,-4.14%,9.69,,6.2273,0.1414,PE；PB,17.84亿,3.71亿,14.96%,36.04亿,6.84亿,,,山东国惠资本有限公司
2010,,,,11.27,1.15%,1.93亿,14.23%,4.29,,,,PE；PB,2.11亿,2.02亿,17.09%,11.59亿,4.87亿,,,山东国惠资本有限公司
