报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,33.808,1.3572,24.91,0.964606,335.19%,-1263.27万,-613.84%,10.53,35.0485,,2.3656,PE；PB,1.34亿,3.86亿,-20.51%,17.19亿,3464.60万,,20%: 最新年度净利润同比下降,苏州步步高投资发展有限公司
2026-03-31,33.808,1.3572,24.91,0.964606,335.19%,-1263.27万,-613.84%,10.53,8.7621,,2.3656,PE；PB,1.34亿,3.86亿,-20.51%,17.19亿,3464.60万,,,苏州步步高投资发展有限公司
2025,39.372,1.3572,29.01,3.64,217.20%,-1.23亿,-520.86%,10.62,10.8165,,2.7316,PE；PB,1.44亿,3.98亿,-34.56%,17.39亿,3931.98万,0.05,,苏州步步高投资发展有限公司
2024,24.525,1.3572,18.07,1.15,-10.24%,2913.46万,134.94%,11.51,21.3261,84.1639,1.5699,PE；PB,2.83亿,5.28亿,36.76%,17.87亿,1501.99万,,,苏州步步高投资发展有限公司
2023,19.91,1.3572,14.67,1.28,-49.30%,-8338.90万,-875.86%,11.3,15.5547,,1.2982,PE；PB,3.68亿,4.99亿,-57.94%,17.46亿,1482.85万,,,苏州步步高投资发展有限公司
2022,25.067,1.3572,18.47,2.52,-54.72%,1074.79万,-81.66%,11.93,9.9472,233.2071,1.5482,PE；PB,4.93亿,5.82亿,8.96%,18.22亿,3227.99万,,,苏州步步高投资发展有限公司
2021,17.942,1.3572,13.22,5.56,-41.07%,5861.77万,-42.58%,11.86,3.227,30.6089,1.1147,PE；PB,7.24亿,5.71亿,12.88%,17.96亿,4375.04万,,,苏州步步高投资发展有限公司
2020,16.354,1.131,14.46,9.44,2.73%,1.02亿,8.44%,12.28,1.7324,17.8872,1.1775,PE；PB,6.72亿,5.16亿,11.61%,17.24亿,3875.51万,0.5,,苏州步步高投资发展有限公司
2019,17.587,1.131,15.55,9.19,14.63%,9414.55万,4.46%,10.76,1.9137,18.6809,1.4452,PE；PB,6.89亿,4.90亿,10.90%,14.07亿,5.94亿,,,苏州步步高投资发展有限公司
2018,11.745,0.87,13.5,8.02,18.25%,9012.22万,15.04%,9.95,1.4645,16.9428,1.3568,PE；PB,4.72亿,4.03亿,11.27%,12.78亿,5.76亿,0.1,,苏州步步高投资发展有限公司
2017,,,32.18,6.78,13.41%,7834.15万,12.46%,12.0,,43.5571,2.6817,PE；PB,4.04亿,3.31亿,11.58%,11.41亿,3.56亿,0.2,,苏州步步高投资发展有限公司
2016,,,,5.98,13.62%,6966.36万,15.55%,10.53,,,,PE；PB,2.26亿,2.77亿,11.65%,7.17亿,2.32亿,,,苏州步步高投资发展有限公司
2015,,,,5.26,-9.72%,6028.66万,-1.00%,10.46,,,,PE；PB,9435.09万,2.79亿,11.46%,6.93亿,1.78亿,,,苏州步步高投资发展有限公司
2014,,,,5.83,15.93%,6089.63万,33.32%,9.54,,,,PE；PB,2.62亿,2.24亿,10.45%,6.22亿,1.97亿,,,苏州步步高投资发展有限公司
2013,,,,5.03,-14.44%,4567.82万,-39.69%,7.31,,,,PE；PB,2.04亿,1.70亿,9.09%,3.81亿,1.87亿,,,苏州步步高投资发展有限公司
2012,,,,5.88,False,7573.52万,False,6.43,,,,PE；PB,1.68亿,1.29亿,12.89%,3.36亿,7337.56万,,,苏州步步高投资发展有限公司
