报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,43.203,2.3869,18.1,0.559048,4.24%,-188.28万,-131.77%,4.37,77.2796,,4.1419,PE；PB,9.91亿,4.96亿,-3.37%,10.44亿,6.34万,,20%: 最新年度净利润同比下降,宁波舜通集团有限公司
2026-03-31,43.203,2.3869,18.1,0.559048,4.24%,-188.28万,-131.77%,4.37,19.3199,,4.1419,PE；PB,9.91亿,4.96亿,-3.37%,10.44亿,6.34万,,,宁波舜通集团有限公司
2025,25.946,2.3869,10.87,4.62,-10.75%,6611.96万,-32.00%,4.38,5.616,38.8214,2.4817,PE；PB,9.99亿,4.98亿,14.31%,10.46亿,27.44万,0.2,,宁波舜通集团有限公司
2024,19.909,2.4368,8.17,5.18,-11.60%,9723.68万,-3.97%,4.3,3.8434,19.9268,1.9,PE；PB,9.82亿,4.87亿,18.79%,10.27亿,13.80万,0.13,,宁波舜通集团有限公司
2023,21.054,2.4368,8.64,5.85,1.91%,1.01亿,-1.75%,3.94,3.599,20.5714,2.1929,PE；PB,9.61亿,4.30亿,17.30%,9.61亿,95.77万,0.13,,宁波舜通集团有限公司
2022,17.569,2.4368,7.21,5.74,-47.78%,1.03亿,37.60%,3.66,3.0608,16.7674,1.9699,PE；PB,9.38亿,3.70亿,17.94%,8.91亿,450.44万,0.12,,宁波舜通集团有限公司
2021,22.932,2.437,9.41,11.0,0.35%,7488.97万,15.00%,3.35,2.0847,30.3548,2.809,PE；PB,9.01亿,3.06亿,6.81%,8.17亿,1781.58万,0.15,,宁波舜通集团有限公司
2020,12.694,1.7413,7.29,10.96,6.12%,6512.41万,13.26%,3.32,1.1582,27.0,2.1958,PE；PB,7.44亿,2.74亿,5.94%,8.10亿,198.11万,0.2,,宁波舜通集团有限公司
2019,17.281,1.7403,9.93,10.33,62.96%,5750.21万,7.13%,4.46,1.6729,41.375,2.2265,PE；PB,9.10亿,2.50亿,5.57%,7.76亿,1.33亿,0.25,,宁波舜通集团有限公司
2018,12.422,1.33,9.34,6.34,116.81%,5367.43万,20.99%,4.34,1.9593,30.129,2.1521,PE；PB,5.41亿,2.42亿,8.47%,7.55亿,1.50亿,0.15,,宁波舜通集团有限公司
2017,,,11.67,2.92,-4.03%,4436.44万,-26.44%,5.12,,44.8846,2.2793,PE；PB,1.14亿,2.14亿,15.17%,7.19亿,1.71亿,0.2,,宁波舜通集团有限公司
2016,,,,3.05,-45.08%,6031.23万,-18.39%,4.99,,,,PE；PB,3329.05万,1.94亿,19.80%,3.83亿,1.15亿,,,宁波舜通集团有限公司
2015,,,,5.55,116.06%,7390.21万,30.07%,4.39,,,,PE；PB,1.63亿,1.55亿,13.32%,3.37亿,5152.92万,,,宁波舜通集团有限公司
2014,,,,2.57,14.69%,5681.60万,24.69%,3.8,,,,PE；PB,5209.32万,1.24亿,22.13%,2.92亿,4495.94万,,,宁波舜通集团有限公司
2013,,,,2.24,-60.73%,4556.52万,-16.54%,3.44,,,,PE；PB,9850.27万,1.08亿,20.36%,2.64亿,469.80万,,,宁波舜通集团有限公司
2012,,,,5.7,32.19%,5459.45万,-20.26%,3.22,,,,PE；PB,3473.87万,1.03亿,9.58%,2.47亿,5444.56万,,,宁波舜通集团有限公司
2011,,,,4.31,False,6846.73万,False,3.11,,,,PE；PB,4706.01万,1.07亿,15.88%,2.38亿,8250.76万,,,宁波舜通集团有限公司
