报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,34.173,10.1403,3.37,18.0,-0.01%,782.19万,-4.81%,3.52,1.8985,437.6623,0.9574,PE；PB,51.41亿,22.46亿,0.46%,71.15亿,13.63亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,周宇光
2026-03-31,34.173,10.1403,3.37,18.0,-0.01%,782.19万,-4.81%,3.52,0.4746,437.6623,0.9574,PE；PB,51.41亿,22.46亿,0.46%,71.15亿,13.63亿,,,周宇光
2025,43.94,10.1478,4.33,176.13,-3.70%,3.89亿,-5.84%,3.5,0.2495,11.3947,1.2371,PE；PB,57.69亿,22.39亿,2.24%,70.05亿,9.64亿,0.04,,周宇光
2024,40.19,10.149,3.96,182.9,4.95%,4.13亿,23.59%,3.15,0.2197,9.6585,1.2571,PE；PB,57.53亿,19.15亿,2.34%,66.04亿,16.92亿,0.034999999999999996,,周宇光
2023,42.321,10.149,4.17,174.28,2.77%,3.34亿,-4.35%,2.7,0.2428,12.6364,1.5444,PE；PB,43.16亿,15.40亿,2.36%,58.65亿,13.89亿,0.034999999999999996,,周宇光
2022,36.841,10.149,3.63,169.59,11.59%,3.49亿,29.95%,2.4,0.2172,10.6765,1.5125,PE；PB,64.49亿,12.44亿,2.36%,44.81亿,12.54亿,0.034999999999999996,,周宇光
2021,26.73,10.049,2.66,151.98,28.39%,2.69亿,21.65%,2.09,0.1759,9.8519,1.2727,PE；PB,54.44亿,9.47亿,2.10%,40.03亿,17.83亿,,,周宇光
2020,21.605,8.3742,2.58,118.37,6.58%,2.21亿,-3.17%,1.86,0.1825,11.7326,1.3871,PE；PB,48.42亿,6.86亿,1.85%,32.86亿,14.71亿,0.05,,周宇光
2019,16.104,6.4417,2.5,111.06,5.72%,2.28亿,86.12%,2.04,0.145,9.1743,1.2255,PE；PB,25.48亿,5.74亿,2.08%,21.72亿,47.59亿,0.02,,周宇光
2018,11.219,5.3681,2.09,105.05,4.39%,1.23亿,-7.02%,2.35,0.1068,10.5237,0.8894,PE；PB,18.55亿,3.91亿,1.18%,17.77亿,48.37亿,0.02,,周宇光
2017,,,2.89,100.64,32.77%,1.32亿,350.03%,1.77,,11.7623,1.6328,PE；PB,15.49亿,2.92亿,1.26%,9.87亿,41.66亿,0.017,,周宇光
2016,,,4.15,75.8,6.29%,2930.72万,16.36%,1.53,,76.0073,2.7124,PE；PB,10.70亿,1.75亿,0.36%,8.35亿,33.66亿,0.012,,周宇光
2015,,,4.54,71.31,20.59%,2518.60万,39.82%,1.5,,96.8017,3.0267,PE；PB,10.85亿,1.74亿,0.30%,8.81亿,30.53亿,0.01,,周宇光
2014,,,3.07,55.7,-1.49%,1801.33万,4.62%,1.47,,91.369,2.0884,PE；PB,7.62亿,1.50亿,0.34%,8.00亿,25.45亿,0.01,,周宇光
2013,,,1.64,56.54,-13.06%,1721.75万,-3.42%,1.46,,51.0903,1.1233,PE；PB,6.59亿,1.38亿,0.32%,7.93亿,27.41亿,0.01,,周宇光
2012,,,1.91,65.03,-1.59%,1782.64万,-49.90%,1.44,,57.5301,1.3264,PE；PB,3.44亿,1.26亿,0.28%,7.81亿,23.73亿,0.01,,周宇光
2011,,,1.75,66.08,1.61%,3557.96万,0.29%,1.41,,26.3952,1.2411,PE；PB,3.07亿,1.15亿,0.54%,7.65亿,27.35亿,0.01,,周宇光
2010,,,2.66,65.03,29.11%,3547.77万,34.27%,1.35,,40.2421,1.9704,PE；PB,3.42亿,8526.94万,0.55%,7.35亿,23.42亿,0.01,,周宇光
