报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,37.568,6.1892,6.07,6.34,-19.59%,5735.37万,73.64%,2.54,5.9256,67.4444,2.3898,PE；PB,4.40亿,-2030.00万,9.17%,16.68亿,1.11亿,,20%: 最新年度营业收入下滑,祥源控股集团有限责任公司
2026-03-31,37.568,6.1892,6.07,6.34,-19.59%,5735.37万,73.64%,2.54,1.4814,67.4444,2.3898,PE；PB,4.40亿,-2030.00万,9.17%,16.68亿,1.11亿,,,祥源控股集团有限责任公司
2025,46.048,6.1892,7.44,38.48,-7.79%,-7.83亿,-701.37%,2.45,1.1967,,3.0367,PE；PB,5.05亿,-7765.38万,-20.26%,16.08亿,1.10亿,0.065,,祥源控股集团有限责任公司
2024,34.536,6.1892,5.58,41.73,-13.30%,1.30亿,-24.98%,3.8,0.8276,26.5714,1.4684,PE；PB,8.49亿,7.45亿,3.16%,24.65亿,1.24亿,0.08499999999999999,,祥源控股集团有限责任公司
2023,50.566,6.1892,8.17,48.13,-25.94%,1.74亿,-4.39%,3.69,1.0506,29.1786,2.2141,PE；PB,12.43亿,6.72亿,3.70%,24.09亿,1.37亿,0.1,,祥源控股集团有限责任公司
2022,44.995,6.1892,7.27,64.99,26.76%,1.82亿,22.18%,3.51,0.6923,25.069,2.0712,PE；PB,14.28亿,5.67亿,2.82%,22.72亿,2732.07万,0.1,,祥源控股集团有限责任公司
2021,37.874,4.99,7.59,51.27,27.70%,1.49亿,16.54%,3.32,0.7387,28.1111,2.2861,PE；PB,13.17亿,4.59亿,2.93%,21.30亿,4554.23万,0.06,,祥源控股集团有限责任公司
2020,48.852,4.99,9.79,40.15,11.48%,1.28亿,19.47%,2.26,1.2167,37.6538,4.3319,PE；PB,8.79亿,3.94亿,3.20%,13.34亿,2712.52万,0.1,,祥源控股集团有限责任公司
2019,81.587,4.99,16.35,28.52,4.76%,1.07亿,-11.88%,2.17,2.8607,71.087,7.5346,PE；PB,7.84亿,3.22亿,3.82%,11.41亿,7.65亿,,,祥源控股集团有限责任公司
2018,,,,27.22,3.71%,1.21亿,6.38%,1.82,,,,PE；PB,8.70亿,2.27亿,4.49%,8.16亿,7.92亿,,,祥源控股集团有限责任公司
2017,,,,26.25,4.99%,1.14亿,5.59%,1.54,,,,PE；PB,7.64亿,1.33亿,4.37%,6.94亿,6.80亿,,,祥源控股集团有限责任公司
2016,,,,25.0,-6.49%,1.08亿,123.29%,1.32,,,,PE；PB,6.82亿,4582.92万,4.39%,5.93亿,5.89亿,,,祥源控股集团有限责任公司
2015,,,,26.74,False,4828.87万,False,1.08,,,,PE；PB,4.11亿,-4965.26万,2.01%,4.86亿,2.47亿,,,祥源控股集团有限责任公司
