报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,158.174,22.2155,7.12,64.79,2.21%,3.19亿,0.35%,11.48,2.4413,50.8571,0.6202,PE；PB,57.07亿,169.86亿,4.77%,286.59亿,205.29亿,,,中原股权投资管理有限公司
2026-03-31,158.174,22.2155,7.12,64.79,2.21%,3.19亿,0.35%,11.48,0.6103,50.8571,0.6202,PE；PB,57.07亿,169.86亿,4.77%,286.59亿,205.29亿,,,中原股权投资管理有限公司
2025,181.723,22.2155,8.18,276.9,-4.53%,13.67亿,-22.78%,11.34,0.6563,13.8644,0.7213,PE；PB,68.79亿,166.66亿,4.79%,283.73亿,207.02亿,0.1036,,中原股权投资管理有限公司
2024,177.058,22.2155,7.97,290.03,-3.54%,17.70亿,1.50%,10.86,0.6105,10.4868,0.7339,PE；PB,68.97亿,156.29亿,5.98%,273.37亿,204.30亿,0.10129999999999999,,中原股权投资管理有限公司
2023,161.062,22.2155,7.25,300.67,4.34%,17.44亿,-7.03%,10.2,0.5357,9.7973,0.7108,PE；PB,69.81亿,141.89亿,5.86%,258.12亿,174.91亿,0.146,,中原股权投资管理有限公司
2022,162.617,22.2155,7.32,288.17,6.11%,18.76亿,1.04%,9.62,0.5643,9.2658,0.7609,PE；PB,76.21亿,127.94亿,6.53%,245.10亿,161.11亿,0.145,,中原股权投资管理有限公司
2021,172.17,22.2155,7.75,271.57,11.80%,18.56亿,1.66%,8.99,0.634,9.9359,0.8621,PE；PB,75.11亿,114.29亿,6.84%,232.61亿,148.01亿,0.141,,中原股权投资管理有限公司
2020,180.168,22.2155,8.11,242.92,18.06%,18.26亿,12.26%,8.37,0.7417,10.2658,0.9689,PE；PB,77.85亿,100.31亿,7.51%,218.89亿,127.36亿,0.126,,中原股权投资管理有限公司
2019,233.929,22.2155,10.53,205.75,14.96%,16.27亿,9.84%,7.71,1.137,14.4247,1.3658,PE；PB,64.42亿,86.05亿,7.95%,188.94亿,120.49亿,0.11499999999999999,,中原股权投资管理有限公司
2018,211.269,22.2155,9.51,178.98,12.67%,14.81亿,10.56%,7.08,1.1804,14.194,1.3432,PE；PB,50.40亿,72.69亿,8.44%,160.48亿,97.13亿,0.19,,中原股权投资管理有限公司
2017,,,10.8,158.86,-75.51%,13.39亿,14.05%,6.58,,17.1429,1.6413,PE；PB,68.48亿,62.52亿,8.59%,147.90亿,75.45亿,0.023,,中原股权投资管理有限公司
2016,,,12.22,648.63,-11.33%,11.74亿,599.51%,4.28,,19.0938,2.8551,PE；PB,83.70亿,58.92亿,0.08%,148.57亿,190.38亿,0.06,,中原股权投资管理有限公司
2015,,,12.66,577.87,-19.19%,1.68亿,-40.65%,4.22,,109.9913,3.0,PE；PB,58.04亿,25.39亿,-0.17%,64.42亿,146.08亿,0.06,,中原股权投资管理有限公司
2014,,,13.25,715.13,-10.12%,2.83亿,-32.91%,4.17,,68.3695,3.1775,PE；PB,65.50亿,25.53亿,0.52%,68.81亿,159.53亿,0.1,,中原股权投资管理有限公司
2013,,,4.41,795.67,19.45%,4.22亿,-27.45%,4.07,,15.2648,1.0835,PE；PB,44.91亿,24.27亿,0.85%,67.45亿,154.83亿,0.12,,中原股权投资管理有限公司
2012,,,5.64,666.11,11.91%,5.81亿,11.05%,3.91,,14.1637,1.4425,PE；PB,45.48亿,22.12亿,1.09%,63.35亿,142.25亿,0.1,,中原股权投资管理有限公司
2011,,,4.11,595.21,8.84%,5.23亿,-46.44%,3.61,,11.4612,1.1385,PE；PB,39.40亿,18.11亿,1.12%,59.41亿,124.62亿,0.11000000000000001,,中原股权投资管理有限公司
2010,,,7.48,546.88,34.77%,9.77亿,45.45%,3.36,,11.1708,2.2262,PE；PB,23.33亿,14.78亿,2.00%,54.98亿,119.41亿,0.1,,中原股权投资管理有限公司
