报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,83.783,14.3464,5.84,28.79,-18.17%,1.85亿,-20.30%,5.99,2.9101,45.4121,0.975,PE；PB,103.55亿,39.77亿,6.66%,89.40亿,17.41亿,0.21000000000000002,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中钢资本控股有限公司
2026-03-31,83.783,14.3464,5.84,28.79,-18.17%,1.85亿,-20.30%,5.99,0.7275,45.4121,0.975,PE；PB,103.55亿,39.77亿,6.66%,89.40亿,17.41亿,0.21000000000000002,,中钢资本控股有限公司
2025,91.53,14.3464,6.38,139.14,-21.15%,4.85亿,-41.90%,5.82,0.6578,18.8646,1.0962,PE；PB,106.38亿,37.93亿,3.75%,86.81亿,8.96亿,0.29900000000000004,,中钢资本控股有限公司
2024,84.213,14.3464,5.87,176.47,-33.10%,8.35亿,9.69%,5.81,0.4772,10.0824,1.0103,PE；PB,100.60亿,37.89亿,4.95%,86.58亿,9.03亿,0.266,,中钢资本控股有限公司
2023,65.974,12.8105,5.15,263.77,40.92%,7.61亿,20.58%,5.49,0.2501,8.91,0.9381,PE；PB,97.37亿,33.81亿,3.05%,81.69亿,21.26亿,0.2450613,,中钢资本控股有限公司
2022,64.686,12.8092,5.05,187.18,18.00%,6.32亿,-2.68%,5.05,0.3456,10.2434,1.0,PE；PB,82.09亿,29.79亿,3.55%,67.98亿,23.74亿,0.2539679,,中钢资本控股有限公司
2021,96.009,12.5666,7.64,158.62,6.98%,6.49亿,7.79%,4.77,0.6053,14.8696,1.6017,PE；PB,69.44亿,27.21亿,4.18%,62.78亿,19.90亿,0.244,,中钢资本控股有限公司
2020,44.863,12.5666,3.57,148.27,10.54%,6.02亿,12.59%,4.49,0.3026,7.453,0.7951,PE；PB,55.74亿,24.17亿,4.14%,57.57亿,15.37亿,0.13,,中钢资本控股有限公司
2019,47.376,12.5666,3.77,134.14,60.32%,5.35亿,24.01%,4.1,0.3532,8.8602,0.9195,PE；PB,44.52亿,19.97亿,4.01%,52.17亿,16.06亿,0.12,,中钢资本控股有限公司
2018,41.595,12.5666,3.31,83.67,3.99%,4.31亿,-0.25%,3.61,0.4971,9.6473,0.9169,PE；PB,30.59亿,17.54亿,5.09%,47.95亿,14.69亿,0.12,,中钢资本控股有限公司
2017,,,4.84,80.46,-16.81%,4.32亿,-15.77%,3.66,,14.078,1.3224,PE；PB,15.79亿,12.65亿,5.43%,47.72亿,14.18亿,0.05,,中钢资本控股有限公司
2016,,,7.23,94.48,-3.33%,5.13亿,8.81%,6.01,,16.4132,1.203,PE；PB,13.77亿,8.99亿,5.49%,43.16亿,15.29亿,,,中钢资本控股有限公司
2015,,,7.29,97.69,-8.47%,4.72亿,190.95%,4.41,,9.9319,1.6531,PE；PB,19.54亿,3.57亿,4.87%,28.96亿,17.98亿,,,中钢资本控股有限公司
2014,,,5.64,106.54,-4.55%,1.62亿,758.20%,3.68,,16.5105,1.5326,PE；PB,9.57亿,-1.14亿,1.56%,24.17亿,10.88亿,,,中钢资本控股有限公司
2013,,,3.4,111.61,-4.31%,-2462.85万,86.32%,1.32,,,2.5758,PE；PB,11.17亿,-2.76亿,-27.70%,19.08亿,33.50亿,,,中钢资本控股有限公司
2012,,,3.3,15.01,-9.31%,-1.80亿,-11282.59%,2.83,,,1.1661,PE；PB,7714.35万,-4.86亿,-11.99%,8.01亿,12.62亿,,,中钢资本控股有限公司
2011,,,5.05,16.55,5.53%,160.94万,-67.22%,3.31,,885.9649,1.5257,PE；PB,5805.14万,-3.06亿,0.10%,9.37亿,12.68亿,,,中钢资本控股有限公司
2010,,,5.82,15.68,12.68%,490.89万,122.95%,3.39,,334.4828,1.7168,PE；PB,1.28亿,-3.07亿,0.31%,9.59亿,10.28亿,,,中钢资本控股有限公司
