报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,22.246,2.0041,11.1,0.369384,-57.38%,349.73万,439.31%,5.22,60.2246,652.9412,2.1264,PE；PB,5.09亿,4.16亿,9.47%,10.69亿,2682.09万,0.1,20%: 最新年度营业收入下滑,张海波
2026-03-31,22.246,2.0041,11.1,0.369384,-57.38%,349.73万,439.31%,5.22,15.0561,652.9412,2.1264,PE；PB,5.09亿,4.16亿,9.47%,10.69亿,2682.09万,0.1,,张海波
2025,21.984,2.004,10.97,2.34,-44.29%,178.08万,-92.26%,5.2,9.3949,1097.0,2.1096,PE；PB,4.24亿,4.13亿,0.76%,10.66亿,5248.13万,0.0999955,,张海波
2024,16.551,2.0038,8.26,4.2,1.07%,2300.36万,280.37%,5.18,3.9407,68.8333,1.5946,PE；PB,2.34亿,4.31亿,5.48%,10.62亿,9418.19万,0.022,,张海波
2023,27.27,1.9675,13.86,4.15,-34.78%,604.76万,-88.36%,5.19,6.5711,462.0,2.6705,PE；PB,1.17亿,4.15亿,1.46%,10.64亿,1.01亿,0.026000000000000002,,张海波
2022,30.441,1.9218,15.84,6.37,-43.06%,5197.59万,-42.92%,5.09,4.7788,58.6667,3.112,PE；PB,1.50亿,4.15亿,8.17%,10.31亿,1.14亿,0.048,,张海波
2021,13.576,1.0673,12.72,11.18,30.41%,9106.23万,75.45%,4.6,1.2143,27.6522,2.7652,PE；PB,2.11亿,3.77亿,8.15%,9.22亿,1.43亿,0.05,,张海波
2020,9.19,1.0674,8.61,8.57,17.52%,5190.28万,103.09%,7.41,1.0723,31.8889,1.1619,PE；PB,4.13亿,3.01亿,6.05%,8.44亿,4.29亿,0.0240026,,张海波
2019,8.708,1.0685,8.15,7.29,44.59%,2555.69万,5.42%,6.76,1.1945,33.9583,1.2056,PE；PB,1.87亿,2.56亿,3.50%,7.22亿,3.47亿,0.027000000000000003,,张海波
2018,7.27,1.024,7.1,5.04,24.91%,2424.29万,-30.57%,6.17,1.4425,29.5833,1.1507,PE；PB,1.41亿,2.36亿,4.81%,6.59亿,3.88亿,0.031,,张海波
2017,,,10.59,4.04,6.58%,3491.75万,-19.45%,6.03,,31.1471,1.7562,PE；PB,1.78亿,2.18亿,8.65%,6.17亿,2.30亿,0.13,,张海波
2016,,,25.7,3.79,0.85%,4334.62万,-4.29%,5.82,,51.4,4.4158,PE；PB,1.96亿,2.00亿,11.44%,5.95亿,1.32亿,,,张海波
2015,,,,3.76,-6.81%,4528.90万,18.25%,4.19,,,,PE；PB,7053.56万,1.61亿,12.05%,3.22亿,7447.95万,,,张海波
2014,,,,4.03,-0.76%,3830.06万,6.92%,3.6,,,,PE；PB,5583.16万,1.20亿,9.50%,2.76亿,9377.97万,,,张海波
2013,,,,4.06,19.52%,3582.18万,7.85%,3.11,,,,PE；PB,5427.08万,8528.52万,8.82%,2.39亿,1.38亿,,,张海波
2012,,,,3.4,8.11%,3321.57万,37.42%,2.93,,,,PE；PB,1.11亿,7608.56万,9.77%,2.25亿,7818.12万,,,张海波
2011,,,,3.14,False,2417.01万,False,2.49,,,,PE；PB,3089.04万,4619.15万,7.69%,1.91亿,1.25亿,,,张海波
