报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,131.315,8.9148,14.73,6.4624,5.08,-11.59%,1.09亿,-33.11%,8.06,16.14亿,24.12亿,24.95%,85.34亿,1953.31万
2025,105.73,8.9148,11.86,5.0661,20.87,-0.58%,5.07亿,21.73%,7.93,15.47亿,23.02亿,28.70%,83.85亿,2296.97万
2024,86.83,8.9148,9.74,4.1367,20.99,7.88%,4.17亿,-11.75%,7.52,17.62亿,19.28亿,23.70%,79.00亿,1879.69万
2023,97.528,8.9148,10.94,5.0117,19.46,-1.28%,4.72亿,-0.77%,7.20,12.92亿,16.82亿,28.07%,73.74亿,2054.42万
2022,111.257,8.9148,12.48,5.6447,19.71,6.03%,4.76亿,54.21%,6.81,14.37亿,13.85亿,29.61%,70.00亿,1698.63万
2021,144.213,6.8575,21.03,7.7576,18.59,20.04%,3.09亿,100.81%,8.26,11.37亿,10.04亿,19.64%,64.33亿,1945.76万
2020,58.154,6.18,9.41,3.7591,15.47,4.20%,1.54亿,-39.47%,7.53,12.27亿,7.88亿,11.06%,51.59亿,3267.12万
2019,45.423,6.18,7.35,3.0608,14.84,0.79%,2.54亿,-19.29%,7.43,10.46亿,7.29亿,20.02%,50.62亿,4567.62万
2018,60.564,6.18,9.8,4.1116,14.73,3.89%,3.15亿,0.92%,7.22,16.50亿,6.31亿,24.52%,49.19亿,3824.35万
2017,,,,,14.18,23.73%,3.12亿,6.68%,6.56,6.89亿,4.68亿,25.33%,36.80亿,3489.69万
2016,,,,,11.46,31.59%,2.92亿,105.47%,6.14,9.31亿,2.78亿,28.33%,33.71亿,3598.20万
2015,,,,,8.71,1.89%,1.42亿,-26.35%,5.55,8.71亿,-804.02万,18.55%,30.29亿,3411.31万
2014,,,,,8.55,20.19%,1.93亿,1219.73%,5.71,7.53亿,-6917.13万,24.80%,18.96亿,2835.15万
2013,,,,,7.11,False,1463.34万,False,2.81,3.33亿,-1.52亿,1.43%,10.02亿,1.50亿
