报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,325.405,47.5739,6.84,0.8176,99.5,1.73%,12.49亿,-7.56%,7.03,146.13亿,174.22亿,16.46%,683.87亿,12.73亿
2025,310.182,47.5739,6.52,0.7142,434.3,5.38%,21.03亿,4.90%,6.90,109.70亿,162.50亿,7.08%,653.54亿,11.19亿
2024,301.143,47.5739,6.33,0.7307,412.14,1.75%,20.05亿,-1.99%,6.50,101.00亿,152.90亿,6.39%,582.05亿,12.07亿
2023,294.007,47.5739,6.18,0.7259,405.04,7.94%,20.46亿,-6.94%,6.14,102.16亿,137.98亿,6.87%,558.28亿,13.70亿
2022,283.54,47.5739,5.96,0.7556,375.25,16.17%,21.99亿,-8.03%,5.93,84.35亿,131.66亿,6.59%,543.21亿,15.62亿
2021,351.571,47.5739,7.39,1.0884,323.03,54.34%,23.91亿,-40.00%,5.74,74.21亿,128.71亿,6.68%,498.50亿,15.73亿
2020,257.375,47.5739,5.41,1.2582,204.55,-1.74%,39.84亿,134.19%,5.67,75.32亿,124.09亿,20.86%,418.54亿,9.05亿
2019,180.384,39.6449,4.55,0.8665,208.17,12.36%,17.01亿,146.31%,6.08,35.25亿,99.80亿,8.79%,335.85亿,9.44亿
2018,151.444,39.6449,3.82,0.8174,185.27,19.18%,6.91亿,-7.83%,5.32,39.45亿,85.51亿,3.87%,274.84亿,12.93亿
2017,,,4.33,,155.46,37.35%,7.49亿,-44.37%,5.38,35.81亿,82.19亿,5.44%,247.23亿,13.96亿
2016,,,4.81,,113.18,1.69%,13.47亿,-24.76%,5.45,47.72亿,81.49亿,12.43%,248.28亿,15.20亿
2015,,,6.65,,111.3,-11.00%,17.90亿,-11.98%,5.48,63.39亿,77.33亿,18.49%,248.68亿,13.28亿
2014,,,5.0,,125.06,1.26%,20.34亿,39.99%,6.70,39.36亿,79.66亿,18.68%,203.55亿,12.54亿
2013,,,2.36,,123.51,-3.72%,14.53亿,50.59%,6.17,50.48亿,67.50亿,14.06%,188.39亿,10.95亿
2012,,,2.53,,128.28,-10.83%,9.65亿,-14.21%,5.74,32.73亿,56.75亿,8.86%,175.49亿,12.92亿
2011,,,2.54,,143.87,15.42%,11.25亿,-19.88%,5.49,31.07亿,50.86亿,8.22%,169.21亿,12.55亿
2010,,,3.46,,124.65,9.45%,14.04亿,-29.92%,6.26,21.83亿,43.30亿,12.96%,164.15亿,10.06亿
