报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,183.579,59.9932,3.06,145.4543,0.315527,338.74%,-1383.13万,-183.55%,0.40,13.11亿,-89.70亿,-43.84%,23.96亿,181.62万
2025,134.985,59.9932,2.25,39.4693,3.42,-60.94%,-7587.24万,97.89%,0.40,14.68亿,-89.56亿,-22.15%,24.09亿,False
2024,112.787,59.9932,1.88,12.8605,8.77,54.07%,-36.03亿,29.11%,0.26,8.05亿,-88.80亿,-439.02%,15.38亿,710.61万
2023,51.829,26.8546,1.93,9.1088,5.69,-83.30%,-50.83亿,12.60%,-0.07,5.49亿,-52.70亿,-910.89%,10.60亿,3.54亿
2022,56.395,26.8546,2.1,1.6543,34.09,-67.50%,-58.16亿,-402.08%,1.83,7.27亿,-1.87亿,-178.24%,60.56亿,4.26亿
2021,80.027,26.8546,2.98,0.7631,104.87,20.18%,-11.58亿,-135.32%,3.99,13.58亿,56.29亿,-11.16%,121.41亿,4.65亿
2020,111.178,26.8546,4.14,1.2741,87.26,7.75%,-4.92亿,-3085.79%,4.43,15.95亿,67.87亿,-5.61%,132.58亿,5.10亿
2019,134.81,26.8546,5.02,1.6647,80.98,-39.08%,1648.68万,-98.97%,4.61,12.84亿,72.85亿,0.11%,126.54亿,159.75亿
2018,183.685,26.8546,6.84,1.3818,132.93,-12.69%,15.96亿,-26.72%,4.75,20.09亿,75.67亿,11.97%,129.09亿,149.94亿
2017,,,19.73,,152.26,77.79%,21.78亿,68.13%,4.22,34.03亿,62.47亿,14.58%,113.70亿,124.33亿
2016,,,13.82,,85.64,59.16%,12.95亿,115.19%,3.43,27.89亿,43.16亿,16.13%,94.43亿,87.83亿
2015,,,10.31,,53.81,14.98%,6.02亿,-7.07%,6.20,26.55亿,31.61亿,11.15%,64.01亿,70.40亿
2014,,,7.18,,46.8,-5.91%,6.48亿,-27.17%,5.65,32.03亿,26.84亿,13.74%,57.20亿,55.35亿
2013,,,8.39,,49.74,26.29%,8.89亿,29.25%,7.66,34.91亿,21.82亿,18.07%,51.54亿,46.87亿
2012,,,8.07,,39.38,35.33%,6.88亿,53.01%,8.86,11.20亿,14.41亿,17.52%,26.91亿,35.62亿
2011,,,5.6,,29.1,100.21%,4.50亿,74.31%,12.46,8.89亿,8.13亿,15.56%,18.90亿,16.24亿
2010,,,8.91,,14.54,148.86%,2.58亿,208.13%,8.61,4.94亿,4.07亿,17.75%,12.93亿,8.51亿
