报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,28.948,2.6364,10.98,0.9846,7.35,6.83%,1.90亿,1.44%,5.34,4.85亿,6.05亿,26.23%,16.24亿,2444.91万
2025,29.501,2.6364,11.19,2.2131,13.33,24.59%,6227.89万,-6.72%,4.63,9.01亿,4.18亿,5.70%,14.31亿,4310.63万
2024,26.338,2.6364,9.99,2.4615,10.7,-1.40%,6676.53万,22.25%,4.48,9.36亿,3.82亿,6.31%,11.91亿,7529.20万
2023,28.157,2.6364,10.68,2.5951,10.85,5.49%,5461.60万,76.86%,4.28,8.20亿,3.43亿,4.92%,11.43亿,4057.03万
2022,16.772,2.028,8.27,1.6299,10.29,2.34%,3088.04万,12.77%,3.27,2.95亿,2.97亿,3.00%,6.69亿,6939.47万
2021,17.542,2.028,8.65,1.7455,10.05,5.62%,2738.37万,-4.08%,3.12,2.04亿,2.68亿,2.77%,6.39亿,6129.01万
2020,17.348,2.0506,8.46,1.8223,9.52,3.48%,2854.87万,-39.59%,2.95,2.93亿,2.43亿,2.83%,6.11亿,4904.88万
2019,14.665,1.5975,9.18,1.594,9.2,-4.81%,4726.05万,10.60%,3.98,6.49亿,2.31亿,5.01%,6.36亿,6018.64万
2018,11.24,1.2298,9.14,1.1636,9.66,5.56%,4273.25万,-18.16%,5.09,5.21亿,2.30亿,3.96%,6.38亿,5063.95万
2017,,,14.74,,9.15,6.06%,5221.31万,5.53%,4.95,4.21亿,2.03亿,5.75%,6.10亿,8376.85万
2016,,,,,8.63,0.82%,4947.82万,-0.20%,3.60,2.51亿,1.55亿,5.75%,3.40亿,7794.63万
2015,,,,,8.56,16.66%,4957.90万,10.85%,3.05,1.99亿,1.09亿,5.62%,2.87亿,7390.87万
2014,,,,,7.34,14.37%,4472.46万,21.76%,2.52,1.29亿,6000.56万,6.24%,2.37亿,9177.39万
2013,,,,,6.41,17.87%,3673.20万,53.53%,3.63,1.07亿,2008.13万,5.73%,1.79亿,8216.18万
2012,,,,,5.44,False,2392.57万,False,1.02,5239.40万,-1496.22万,4.40%,4301.50万,2783.96万
