报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1849.063,205.68,8.99,2.4426,189.25,-6.65%,20.64亿,-34.19%,5.83,217.63亿,485.78亿,21.87%,2374.35亿,365.45亿
2025,1775.018,205.68,8.63,2.1627,820.75,6.22%,93.04亿,6.00%,5.72,155.82亿,465.13亿,21.90%,2322.26亿,363.22亿
2024,1931.76,188.8328,10.23,2.4999,772.72,3.09%,87.77亿,-17.38%,5.31,197.38亿,416.58亿,21.42%,2093.68亿,308.60亿
2023,1361.484,188.8328,7.21,1.8164,749.57,5.15%,106.24亿,17.91%,4.76,97.74亿,377.50亿,25.90%,1627.98亿,264.23亿
2022,1063.163,188.504,5.64,1.4914,712.86,13.70%,90.10亿,9.66%,4.38,161.64亿,313.34亿,22.90%,1479.61亿,248.09亿
2021,1335.231,175.2271,7.62,2.1297,626.95,19.30%,82.17亿,37.05%,3.77,130.64亿,262.31亿,22.54%,1255.55亿,227.55亿
2020,768.065,174.5602,4.4,1.4692,522.76,10.61%,59.95亿,26.02%,3.46,154.02亿,210.63亿,20.94%,1164.90亿,201.73亿
2019,677.097,155.6545,4.35,1.4327,472.61,17.20%,47.58亿,0.44%,3.14,114.97亿,174.20亿,18.25%,932.45亿,189.77亿
2018,697.331,155.6543,4.48,1.7742,393.05,16.19%,47.37亿,4.49%,2.98,71.70亿,151.10亿,21.72%,835.71亿,174.45亿
2017,,,6.13,,338.29,11.93%,45.33亿,0.99%,2.79,87.47亿,125.65亿,23.92%,779.36亿,150.81亿
2016,,,5.81,,300.09,14.53%,44.89亿,18.71%,2.61,80.45亿,101.88亿,27.02%,717.26亿,136.00亿
2015,,,7.75,,262.02,39.37%,37.81亿,52.98%,2.42,130.53亿,74.65亿,27.13%,653.35亿,152.32亿
2014,,,,,188.01,3.98%,24.72亿,-0.17%,1.92,51.02亿,55.04亿,27.43%,465.64亿,119.81亿
2013,,,,,180.81,1.86%,24.76亿,17.39%,1.84,41.77亿,40.69亿,28.32%,415.01亿,105.93亿
2012,,,,,177.5,13.66%,21.09亿,-0.81%,1.75,53.05亿,31.46亿,25.76%,354.25亿,82.57亿
2011,,,,,156.17,8.87%,21.26亿,-3.50%,1.68,64.65亿,11.51亿,28.23%,269.06亿,81.36亿
2010,,,,,143.44,6.90%,22.04亿,64.22%,False,32.65亿,32.41亿,30.47%,266.08亿,77.12亿
