报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,62.177,2.0161,30.84,21.9966,2.12,-22.02%,-6204.67万,43.00%,7.42,9.41亿,-96.16万,-31.49%,15.72亿,777.50万
2024,43.076,1.9509,22.08,11.8994,3.62,-56.05%,-4.28亿,-5239.15%,7.24,8.82亿,6108.50万,-118.62%,15.02亿,434.85万
2023,29.653,1.817,16.32,3.603,8.23,-58.71%,833.53万,-87.62%,8.55,11.03亿,4.89亿,1.01%,16.67亿,385.24万
2022,30.197,1.8169,16.62,1.5152,19.93,-22.39%,6734.97万,-37.87%,9.08,13.17亿,5.90亿,3.38%,17.64亿,1548.84万
2021,29.674,1.514,19.6,1.156,25.67,0.10%,1.08亿,-42.60%,11.05,9.13亿,6.20亿,4.22%,16.73亿,2098.18万
2020,42.998,1.514,28.4,1.6763,25.65,9.63%,1.89亿,3.05%,10.70,10.33亿,5.73亿,7.36%,16.20亿,1252.38万
2019,,,,,23.4,71.66%,1.83亿,84.05%,6.34,2.94亿,4.75亿,7.83%,7.20亿,3.80亿
2018,,,,,13.63,45.08%,9955.49万,24.21%,4.84,2.01亿,3.09亿,7.30%,5.50亿,3.06亿
2017,,,,,9.39,-6.03%,8014.92万,-6.23%,4.27,1.24亿,2.51亿,8.53%,4.84亿,1.63亿
2016,,,,,10.0,15.76%,8547.25万,18.30%,3.78,7737.92万,2.00亿,8.55%,4.29亿,1.47亿
2015,,,,,8.64,2.18%,7225.11万,-3.58%,3.19,5592.31万,1.38亿,8.37%,3.62亿,9274.30万
2014,,,,,8.45,22.56%,7493.38万,10.03%,2.37,4848.61万,9139.01万,8.87%,2.56亿,1.13亿
2013,,,,,6.9,False,6810.01万,False,1.78,1891.12万,3543.71万,9.88%,1.92亿,6579.81万
