报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,254.857,6.5516,38.9,2.5743,74.25,4.60%,9.24亿,34.47%,27.73,223.37亿,163.56亿,12.82%,184.67亿,12.84亿
2024,162.452,6.4619,25.14,1.7059,95.23,37.65%,14.65亿,282.63%,26.93,187.51亿,155.28亿,15.66%,176.82亿,12.65亿
2023,151.602,6.56,23.11,2.1911,69.19,4.61%,3.83亿,-39.12%,24.43,124.58亿,141.74亿,5.61%,162.95亿,11.50亿
2022,136.593,6.5955,20.71,2.0652,66.14,-59.27%,6.29亿,-91.53%,23.96,66.57亿,138.67亿,9.67%,160.49亿,10.04亿
2021,254.71,5.5001,46.31,1.5684,162.4,17.37%,74.30亿,6.04%,28.88,82.77亿,136.59亿,45.96%,161.23亿,10.79亿
2020,309.918,3.5222,87.99,2.2398,138.37,564.29%,70.07亿,3829.56%,26.50,63.90亿,73.35亿,50.62%,94.43亿,8.47亿
2019,11.422,1.983,5.76,0.5483,20.83,10.06%,1.78亿,-0.57%,7.24,8.72亿,5.93亿,8.56%,15.02亿,2.33亿
2018,9.941,1.9647,5.06,0.5251,18.93,8.12%,1.79亿,23.61%,6.48,8.58亿,4.62亿,9.48%,12.73亿,2.07亿
2017,,,9.01,,17.5,47.96%,1.45亿,68.61%,11.07,2.87亿,3.00亿,8.29%,10.88亿,1.62亿
2016,,,,,11.83,18.55%,8604.58万,33.99%,6.89,1.02亿,1.64亿,7.29%,5.02亿,1.41亿
2015,,,,,9.98,12.81%,6422.00万,101.61%,5.69,6067.31万,8002.44万,6.43%,4.15亿,7860.72万
2014,,,,,8.85,24.03%,3185.43万,197.78%,2.89,9374.29万,1687.70万,3.59%,1.68亿,6799.03万
2013,,,,,7.13,False,1069.72万,False,2.51,5277.90万,-806.23万,1.50%,1.48亿,6261.01万
