报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,37.564,4.3679,8.6,1.637,17.21,0.95%,1.94亿,17.27%,6.11,4.17亿,15.57亿,12.44%,30.54亿,4.18亿
2024,31.046,4.41,7.04,1.3731,22.61,-7.79%,2.15亿,-6.75%,5.65,3.68亿,14.29亿,10.34%,29.10亿,4.45亿
2023,40.263,4.41,9.13,1.6414,24.53,-21.36%,2.31亿,-25.93%,5.29,5.11亿,12.99亿,11.27%,27.79亿,4.40亿
2022,57.227,4.4157,12.96,1.8348,31.19,0.70%,3.12亿,6.98%,4.91,4.23亿,11.78亿,12.00%,25.50亿,4.75亿
2021,89.241,4.4157,20.21,2.8815,30.97,17.07%,2.91亿,43.71%,4.70,10.12亿,9.64亿,13.54%,33.90亿,5.53亿
2020,64.431,4.4161,14.59,2.436,26.45,45.60%,2.03亿,19.20%,3.99,12.83亿,6.82亿,12.34%,29.67亿,4.11亿
2019,32.988,4.4161,7.47,1.8155,18.17,25.30%,1.70亿,15.64%,3.63,11.08亿,5.52亿,13.68%,26.97亿,3.19亿
2018,25.525,4.4161,5.78,1.7603,14.5,15.41%,1.47亿,23.65%,3.11,7.27亿,4.58亿,12.44%,16.28亿,2.40亿
2017,,,7.73,,12.56,10.98%,1.19亿,18.12%,3.90,3.51亿,3.74亿,11.38%,13.41亿,2.20亿
2016,,,13.58,,11.32,6.66%,1.01亿,6.51%,5.42,3.57亿,2.96亿,10.72%,12.28亿,1.90亿
2015,,,,,10.61,8.00%,9454.95万,46.64%,4.58,1.70亿,3.34亿,10.50%,7.97亿,1.87亿
2014,,,,,9.83,5.46%,6447.72万,1.85%,3.94,1.54亿,2.50亿,7.38%,6.72亿,1.58亿
2013,,,,,9.32,5.55%,6330.56万,11.13%,3.13,1.20亿,2.09亿,7.27%,5.24亿,1.52亿
2012,,,,,8.83,13.85%,5696.59万,-24.32%,2.72,7896.73万,1.47亿,6.89%,4.56亿,1.46亿
2011,,,,,7.76,False,7527.59万,False,2.36,9623.36万,9280.47万,10.13%,3.96亿,1.58亿
