报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,42.52,1.0,42.52,9.2703,3.44,4.01%,9599.87万,-0.07%,13.68,8.10亿,2.96亿,27.81%,13.95亿,6335.99万
2024,22.85,1.0,22.85,5.3765,4.25,24.57%,1.02亿,13.10%,13.12,8.95亿,2.39亿,25.65%,13.47亿,7304.93万
2023,31.293,1.0062,31.1,9.1768,3.41,-9.57%,8981.79万,-26.19%,13.37,10.97亿,2.45亿,27.14%,13.75亿,5501.65万
2022,29.85,1.0,29.85,7.9178,3.77,10.32%,1.22亿,2.79%,13.51,12.16亿,2.46亿,34.37%,13.70亿,6858.55万
2021,,,,,3.42,1.52%,1.18亿,-2.91%,4.85,2.73亿,1.82亿,35.04%,3.73亿,3849.37万
2020,,,,,3.37,31.62%,1.22亿,14.96%,3.21,1.50亿,7313.22万,36.06%,2.47亿,2123.36万
2019,,,,,2.56,78.24%,1.06亿,89.43%,28.79,1.02亿,9373.80万,41.29%,1.57亿,2540.05万
2018,,,,,1.43,False,5599.04万,False,22.65,2825.28万,6268.84万,38.47%,1.20亿,1387.40万
