报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,383.048,10.0248,38.21,4.3894,65.45,8.58%,14.66亿,-4.28%,13.49,74.57亿,100.80亿,22.40%,136.35亿,12.33亿
2024,357.986,10.0248,35.71,4.7315,75.66,-5.09%,18.06亿,-24.63%,12.50,66.19亿,90.15亿,23.85%,126.54亿,14.40亿
2023,328.713,10.0248,32.79,4.1233,79.72,12.25%,23.96亿,50.21%,11.73,72.15亿,84.12亿,29.81%,119.15亿,14.12亿
2022,297.536,10.0248,29.68,4.1895,71.02,3.01%,15.95亿,7.60%,9.84,73.53亿,66.14亿,22.15%,100.66亿,15.09亿
2021,348.562,10.0248,34.77,5.056,68.94,2.51%,14.82亿,-15.73%,8.25,46.75亿,53.18亿,21.53%,84.30亿,12.66亿
2020,257.637,10.0248,25.7,3.8305,67.26,45.08%,17.59亿,133.74%,7.42,33.91亿,41.38亿,26.12%,74.95亿,9.68亿
2019,183.354,10.0248,18.29,3.955,46.36,10.82%,7.53亿,3.49%,6.06,15.63亿,29.11亿,16.43%,61.57亿,9.26亿
2018,175.735,10.0248,17.53,4.2012,41.83,18.12%,7.27亿,22.82%,5.45,16.61亿,23.61亿,17.95%,55.45亿,6.55亿
2017,,,17.39,,35.42,34.14%,5.92亿,18.45%,5.23,20.53亿,18.37亿,17.72%,55.71亿,6.33亿
2016,,,18.13,,26.4,25.14%,5.00亿,37.18%,7.35,23.40亿,15.62亿,19.05%,49.35亿,3.85亿
2015,,,22.18,,21.04,25.09%,3.64亿,22.67%,3.62,4.61亿,13.60亿,17.43%,21.32亿,4.03亿
2014,,,13.09,,16.82,18.08%,2.97亿,15.09%,3.29,3.64亿,10.28亿,17.71%,17.62亿,3.02亿
2013,,,11.93,,14.24,8.54%,2.58亿,5.72%,2.83,3.23亿,8.10亿,18.15%,15.17亿,2.93亿
2012,,,8.06,,13.12,12.11%,2.44亿,7.81%,2.45,3.22亿,6.24亿,18.68%,13.12亿,2.18亿
2011,,,8.33,,11.71,32.43%,2.26亿,40.73%,2.69,3.30亿,4.44亿,19.47%,11.07亿,1.94亿
2010,,,12.53,,8.84,64.33%,1.61亿,60.01%,3.41,3.35亿,2.36亿,18.25%,8.79亿,1.93亿
