报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,47.844,3.196,14.97,6.1443,5.84,39.79%,1.04亿,68.68%,5.52,14.32亿,2.61亿,17.63%,17.62亿,1.35亿
2024,35.602,3.2132,11.08,6.279,5.67,-17.80%,7088.63万,-63.55%,5.25,13.95亿,1.88亿,11.28%,16.78亿,1.53亿
2023,41.469,2.1565,19.23,6.01,6.9,80.65%,1.94亿,228.34%,7.87,13.95亿,1.65亿,27.85%,16.96亿,1.48亿
2022,16.108,1.4473,11.13,4.2168,3.82,34.85%,5923.75万,204.20%,10.47,14.72亿,1746.66万,14.90%,15.15亿,1.34亿
2021,,,,,2.83,11.35%,1947.33万,-5.55%,3.56,1.72亿,-3644.34万,6.40%,3.89亿,6179.74万
2020,,,,,2.54,78.78%,2061.67万,160.65%,3.36,2.45亿,-5246.33万,7.21%,3.69亿,7637.51万
2019,,,,,1.42,25.00%,-3399.28万,-25.60%,1.31,1855.81万,-6998.10万,-24.55%,1.33亿,3621.34万
2018,,,,,1.14,33.22%,-2706.38万,-640.92%,1.67,4705.13万,-3593.24万,-24.19%,1.68亿,3038.46万
2017,,,,,0.854572,-2.01%,-365.28万,-180.01%,2.06,1.09亿,117.01万,-4.44%,2.06亿,1841.03万
2016,,,,,0.872113,52.06%,456.54万,197.28%,1.11,994.49万,528.46万,5.23%,8906.92万,1285.81万
2015,,,,,0.573549,50.96%,153.57万,141.06%,1.06,3531.37万,160.30万,2.68%,8450.38万,1861.96万
2014,,,,,0.379944,False,-374.05万,False,4.67,6189.24万,-52.85万,-9.84%,8296.80万,1558.86万
