报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,152.038,6.3561,23.92,3.6689,10.36,-12.49%,2.88亿,1.10%,6.79,9.38亿,29.25亿,30.11%,50.21亿,4.08亿
2025,147.118,6.3495,23.17,3.4862,42.2,-4.87%,9.07亿,15.03%,6.34,8.04亿,26.36亿,23.40%,47.03亿,4.54亿
2024,135.302,6.2902,21.51,3.0508,44.35,-2.59%,7.88亿,9.67%,6.14,10.17亿,24.92亿,19.40%,44.72亿,4.61亿
2023,118.586,6.2944,18.84,2.6046,45.53,13.00%,7.19亿,20.13%,6.09,13.83亿,24.62亿,17.46%,46.29亿,4.88亿
2022,77.501,6.2958,12.31,1.9949,38.85,32.63%,5.98亿,18.30%,6.18,27.44亿,25.22亿,16.90%,45.08亿,3.87亿
2021,71.82,6.3,11.4,2.499,28.74,17.72%,5.06亿,6.74%,6.35,27.74亿,26.52亿,18.47%,45.82亿,3.78亿
2020,50.778,6.3,8.06,2.0802,24.41,-0.32%,4.74亿,2.19%,6.15,20.81亿,25.04亿,20.08%,42.51亿,2.47亿
2019,40.74,5.25,7.76,1.6635,24.49,39.55%,4.64亿,-1.41%,6.78,15.81亿,23.40亿,19.57%,39.24亿,2.43亿
2018,34.482,4.2,8.21,1.9648,17.55,0.49%,4.70亿,12.55%,7.75,10.15亿,21.82亿,26.79%,32.53亿,1.72亿
2017,,,8.66,,17.47,11.83%,4.18亿,10.01%,9.72,7.25亿,18.93亿,23.92%,29.15亿,1.94亿
2016,,,10.36,,15.62,-39.87%,3.80亿,3.47%,8.72,8.98亿,15.95亿,24.31%,26.16亿,1.88亿
2015,,,11.71,,25.97,-8.35%,3.67亿,38.57%,7.85,2.50亿,13.35亿,14.17%,23.55亿,1.58亿
2014,,,6.67,,28.34,2.03%,2.65亿,53.75%,6.92,6.06亿,10.58亿,9.41%,21.33亿,3.13亿
2013,,,5.12,,27.78,-12.97%,1.72亿,-23.56%,6.68,7.11亿,8.84亿,6.25%,21.33亿,3.35亿
2012,,,6.29,,31.92,20.57%,2.25亿,-1.09%,6.43,9.57亿,8.05亿,7.11%,20.53亿,3.44亿
2011,,,9.14,,26.47,3.26%,2.28亿,-12.78%,6.00,5.38亿,6.73亿,8.76%,19.18亿,2.94亿
2010,,,11.23,,25.64,35.64%,2.61亿,29.89%,5.57,7.49亿,5.60亿,10.21%,17.79亿,2.79亿
