报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,54.347,6.8104,7.98,1.6194,25.17,-7.79%,2.54亿,-1.50%,6.83,8.16亿,21.73亿,11.11%,49.63亿,1.14亿
2024,50.056,6.8104,7.35,1.3046,38.37,-7.04%,3.67亿,-6.54%,6.57,9.44亿,20.07亿,10.16%,47.64亿,6826.53万
2023,42.924,6.9908,6.14,1.0398,41.28,0.71%,3.92亿,-3.11%,6.00,8.06亿,17.64亿,10.29%,44.77亿,7832.10万
2022,40.19,6.9896,5.75,0.9805,40.99,-8.44%,4.05亿,10.43%,5.55,11.57亿,15.21亿,10.61%,42.04亿,9020.85万
2021,50.185,6.9896,7.18,1.121,44.77,15.71%,3.67亿,10.62%,5.12,13.92亿,12.19亿,8.73%,39.33亿,1.93亿
2020,56.546,6.9896,8.09,1.4615,38.69,-7.21%,3.31亿,1.55%,5.49,15.09亿,13.84亿,9.35%,41.94亿,2.27亿
2019,62.767,6.7059,9.36,1.5052,41.7,4.08%,3.26亿,16.25%,5.00,15.17亿,11.59亿,8.28%,37.45亿,9.07亿
2018,42.71,5.4897,7.78,1.0662,40.06,52.44%,2.81亿,44.61%,3.83,7.72亿,9.18亿,7.76%,25.66亿,5.82亿
2017,,,11.52,,26.28,79.67%,1.94亿,49.57%,5.88,10.91亿,7.01亿,7.91%,22.18亿,3.72亿
2016,,,10.75,,14.63,39.80%,1.30亿,73.17%,4.94,6.37亿,5.53亿,10.05%,16.48亿,1.72亿
2015,,,14.75,,10.46,2.31%,7496.79万,44.17%,2.97,3.42亿,4.43亿,7.79%,9.16亿,9177.61万
2014,,,7.0,,10.23,60.24%,5200.12万,-9.92%,8.63,2.09亿,3.82亿,5.18%,7.89亿,2712.84万
2013,,,,,6.38,26.70%,5772.79万,-24.17%,7.25,7963.03万,3.32亿,9.26%,5.06亿,1752.98万
2012,,,,,5.04,8.83%,7612.46万,33.63%,6.66,6442.80万,2.95亿,15.21%,4.61亿,1514.60万
2011,,,,,4.63,27.48%,5696.64万,20.42%,5.51,7610.84万,2.22亿,12.22%,3.80亿,1702.85万
2010,,,,,3.63,19.05%,4730.81万,67.73%,4.86,5277.09万,1.84亿,13.16%,3.38亿,2083.22万
