报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,49.614,7.7765,6.38,0.5517,67.45,50.17%,-1.02亿,-187.51%,5.22,2.04亿,10.91亿,-1.90%,44.76亿,10.88亿
2024,38.394,7.7878,4.93,0.5702,67.34,136.79%,3971.45万,105.85%,5.34,1.26亿,11.93亿,-0.34%,46.07亿,9.42亿
2023,65.807,7.7878,8.45,2.3139,28.44,-49.31%,-6.78亿,-221.74%,5.38,1.42亿,11.53亿,-27.44%,47.92亿,6.47亿
2022,94.631,7.8078,12.12,1.6868,56.1,-36.60%,-2.11亿,-352.49%,6.23,6.94亿,18.32亿,-8.34%,56.46亿,10.77亿
2021,104.703,7.8078,13.41,1.1832,88.49,0.78%,8349.87万,-82.40%,6.55,8.23亿,20.72亿,0.06%,61.33亿,19.12亿
2020,53.169,7.1464,7.44,0.6132,86.71,6.12%,4.74亿,-5.72%,6.41,5.62亿,20.72亿,5.57%,52.94亿,17.84亿
2019,70.892,7.1464,9.92,0.8676,81.71,2.47%,5.03亿,34.34%,5.82,6.27亿,16.81亿,7.09%,49.01亿,15.70亿
2018,60.459,7.1464,8.46,0.7582,79.74,57.17%,3.75亿,6.78%,5.16,6.29亿,12.47亿,5.58%,42.60亿,14.45亿
2017,,,17.36,,50.73,134.43%,3.51亿,14.84%,4.75,6.09亿,9.26亿,7.92%,38.67亿,13.32亿
2016,,,10.52,,21.64,16.02%,3.06亿,15.73%,3.64,4.06亿,8.73亿,15.15%,23.30亿,2.45亿
2015,,,12.38,,18.65,35.80%,2.64亿,103.59%,3.11,2.02亿,6.11亿,15.56%,19.97亿,2.01亿
2014,,,7.09,,13.73,-13.73%,1.30亿,-8.01%,2.73,1.31亿,3.47亿,17.84%,17.13亿,3.41亿
2013,,,5.63,,15.92,-24.68%,1.41亿,2722.25%,1.02,1.68亿,2.17亿,23.21%,14.69亿,2.57亿
2012,,,6.64,,1.19,-32.38%,499.45万,-74.58%,0.88,6283.37万,-1.35亿,4.55%,1.80亿,2.39亿
2011,,,6.44,,1.76,121.05%,1965.03万,778.11%,0.85,2432.66万,-1.40亿,12.65%,1.76亿,2.43亿
2010,,,12.18,,0.794627,-75.24%,223.78万,-87.93%,0.75,6151.01万,-1.60亿,2.29%,1.56亿,3.10亿
