报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,47.634,8.887,5.36,1.4043,25.44,14.40%,2.04亿,21.10%,5.03,18.84亿,7.20亿,8.47%,48.11亿,10.71亿
2024,39.147,8.897,4.4,0.8979,43.6,-1.47%,2.49亿,8.95%,5.22,15.66亿,6.07亿,5.89%,47.75亿,6.03亿
2023,42.938,8.8715,4.84,0.9864,43.53,1.62%,2.29亿,49.86%,4.91,17.86亿,3.76亿,5.68%,43.57亿,7.73亿
2022,45.616,8.6394,5.28,1.0648,42.84,1.05%,1.53亿,14.65%,4.66,15.35亿,1.48亿,3.76%,40.29亿,7.92亿
2021,33.172,5.474,6.06,0.7825,42.39,8.77%,1.33亿,154.26%,3.83,8.06亿,-1.89亿,1.49%,21.84亿,13.47亿
2020,24.305,5.474,4.44,0.7813,31.11,-8.92%,5231.94万,-42.28%,3.73,10.71亿,-2.43亿,1.61%,21.44亿,13.44亿
2019,27.206,5.474,4.97,0.7964,34.16,-2.98%,9064.91万,121.50%,3.67,9.94亿,-2.76亿,2.65%,20.72亿,22.06亿
2018,23.702,5.474,4.33,0.6732,35.21,-7.47%,-4.22亿,-152.89%,3.51,10.64亿,-3.64亿,-12.13%,19.83亿,24.80亿
2017,,,9.78,,38.05,3.14%,-1.67亿,-475.27%,4.28,7.61亿,5727.84万,-5.21%,23.73亿,29.08亿
2016,,,11.98,,36.89,9.02%,4443.16万,-47.08%,4.63,7.91亿,2.51亿,1.34%,25.90亿,30.03亿
2015,,,17.26,,33.84,21.58%,8396.22万,50.53%,4.65,6.18亿,2.64亿,2.63%,25.87亿,26.23亿
2014,,,14.42,,27.83,42.01%,5577.72万,39.10%,3.28,4.68亿,2.39亿,2.06%,13.46亿,22.69亿
2013,,,9.78,,19.6,16.93%,4009.90万,111.10%,6.39,6.62亿,2.06亿,2.05%,13.03亿,13.86亿
2012,,,5.73,,16.76,0.58%,1899.55万,17.87%,3.91,2.91亿,1.87亿,1.15%,5.51亿,10.38亿
2011,,,5.88,,16.67,6.68%,1611.50万,42.46%,3.77,4.04亿,1.69亿,0.98%,5.32亿,11.84亿
2010,,,7.42,,15.62,8.23%,1131.18万,-9.40%,3.66,3.39亿,1.54亿,0.76%,5.17亿,10.30亿
