报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,31.687,3.8549,8.22,9.2113,2.58,-3.96%,-4673.65万,-325.84%,0.38,1625.03万,-11.87亿,-24.94%,7302.38万,1.16亿
2024,51.193,3.8549,13.28,10.9856,4.66,-9.54%,-1.09亿,31.87%,0.50,4417.85万,-11.40亿,-31.47%,1.37亿,6978.96万
2023,33.229,3.8549,8.62,6.4522,5.15,-48.85%,-1.60亿,-93.11%,0.70,2562.97万,-10.31亿,-39.42%,3.32亿,2.05亿
2022,27.023,3.8549,7.01,2.6835,10.07,-11.81%,-8293.58万,80.66%,1.04,6788.64万,-8.71亿,-11.00%,5.03亿,2.08亿
2021,25.789,3.8549,6.69,2.2582,11.42,-37.95%,-4.29亿,-3363.32%,1.29,1.10亿,-7.88亿,-36.89%,6.31亿,3.15亿
2020,23.129,3.8549,6.0,1.257,18.4,23.63%,1314.34万,165.31%,2.52,2.79亿,-3.59亿,2.14%,11.45亿,3.26亿
2019,25.635,3.8549,6.65,1.7368,14.76,87.64%,-2012.57万,95.31%,2.46,3.22亿,-3.72亿,-0.68%,10.83亿,1.85亿
2018,20.701,3.8549,5.37,2.6337,7.86,-39.92%,-4.29亿,-1119.65%,2.52,2.31亿,-3.52亿,-55.01%,9.76亿,8.04亿
2017,,,7.43,,13.09,38.08%,4210.86万,137.27%,3.63,3.71亿,7749.63万,2.57%,14.08亿,2.89亿
2016,,,16.65,,9.48,37.76%,-1.13亿,-264.06%,3.10,4.86亿,3538.77万,-12.02%,11.76亿,3.36亿
2015,,,21.48,,6.88,51.41%,6887.32万,17.43%,2.25,1.32亿,1.71亿,10.33%,7.54亿,1.47亿
2014,,,10.91,,4.55,4.74%,5865.25万,18.40%,3.10,6002.22万,1.21亿,13.44%,4.72亿,9914.51万
2013,,,7.7,,4.34,44.76%,4953.75万,521.18%,4.53,7072.58万,8647.03万,11.41%,4.29亿,7531.98万
2012,,,2.85,,3.0,4.88%,797.47万,-71.48%,4.04,1.01亿,4569.72万,2.40%,3.84亿,7681.65万
2011,,,3.78,,2.86,67.49%,2796.32万,31.26%,7.14,8389.33万,4385.94万,9.65%,3.81亿,1.02亿
2010,,,6.38,,1.71,29.19%,2130.34万,-5.92%,6.85,2.06亿,3955.21万,12.40%,3.56亿,4719.15万
