报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,52.091,9.3521,5.57,3.7602,10.39,1.27%,2.75亿,1.43%,4.87,9.54亿,25.01亿,26.52%,45.51亿,4929.74万
2024,50.408,9.3521,5.39,3.2882,15.33,12.39%,4.02亿,24.31%,4.69,9.05亿,23.28亿,26.22%,43.85亿,5386.76万
2023,44.048,9.3521,4.71,3.2293,13.64,7.57%,3.23亿,15.32%,3.98,12.86亿,20.67亿,23.71%,37.27亿,4960.73万
2022,58.731,9.3521,6.28,4.6318,12.68,13.87%,2.80亿,1.45%,3.73,9.90亿,18.40亿,22.11%,34.91亿,4632.18万
2021,55.364,9.3521,5.92,4.9698,11.14,16.83%,2.76亿,13.29%,3.52,14.05亿,16.90亿,24.82%,32.96亿,4211.65万
2020,33.106,9.3521,3.54,3.4739,9.53,-3.89%,2.44亿,3.89%,3.29,21.30亿,14.84亿,25.29%,30.78亿,2234.61万
2019,31.517,9.3521,3.37,3.1771,9.92,10.37%,2.35亿,20.55%,3.11,13.06亿,13.28亿,23.30%,29.66亿,3377.24万
2018,29.179,9.3521,3.12,3.2457,8.99,-18.39%,1.95亿,-20.49%,2.92,8.11亿,11.85亿,21.50%,27.99亿,3533.29万
2017,,,4.85,,11.01,-0.53%,2.45亿,-24.86%,2.79,11.74亿,10.86亿,22.26%,27.02亿,6013.35万
2016,,,6.53,,11.07,29.32%,3.26亿,21.00%,2.62,13.72亿,10.08亿,29.46%,25.47亿,1.15亿
2015,,,7.97,,8.56,14.21%,2.70亿,52.01%,4.70,13.55亿,7.77亿,31.49%,22.00亿,2.01亿
2014,,,3.97,,7.49,27.98%,1.77亿,21.76%,8.46,11.40亿,5.73亿,23.66%,19.78亿,2.22亿
2013,,,2.95,,5.86,11.93%,1.46亿,4.76%,7.87,11.12亿,4.48亿,24.87%,18.41亿,1.54亿
2012,,,2.49,,5.23,0.35%,1.39亿,16.20%,7.49,10.75亿,3.70亿,26.57%,17.50亿,8403.59万
2011,,,2.7,,5.21,16.09%,1.20亿,57.65%,6.95,8.34亿,2.57亿,22.95%,16.24亿,6756.35万
2010,,,,,4.49,53.38%,7587.80万,52.24%,2.71,2.00亿,1.48亿,16.90%,4.74亿,3220.97万
