报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,118.365,7.891,15.0,4.1042,21.63,23.21%,6.05亿,48.69%,9.69,24.59亿,22.36亿,38.15%,94.61亿,4235.32万
2024,59.04,5.1563,11.45,2.4286,24.31,30.86%,5.36亿,4.36%,13.29,20.05亿,21.38亿,28.23%,86.01亿,3629.32万
2023,41.985,4.1001,10.24,2.2609,18.57,18.26%,5.14亿,10.21%,12.55,16.84亿,20.25亿,35.14%,57.29亿,2804.90万
2022,39.935,4.1001,9.74,2.542,15.71,-24.45%,4.66亿,4.37%,12.18,27.10亿,19.22亿,37.40%,55.40亿,1907.22万
2021,,,,,20.79,86.55%,4.47亿,7.55%,11.44,7.79亿,15.73亿,25.74%,27.88亿,1591.35万
2020,,,,,11.01,10.59%,4.15亿,30.33%,9.20,6.50亿,11.50亿,44.28%,22.55亿,598.75万
2019,,,,,9.96,18.35%,3.19亿,19.64%,7.76,6.10亿,8.65亿,36.45%,19.07亿,534.60万
2018,,,,,8.41,72.16%,2.66亿,54.97%,6.21,5.31亿,5.74亿,35.97%,14.59亿,281.48万
2017,,,,,4.89,440.99%,1.72亿,7195.73%,4.89,2.46亿,3.20亿,34.65%,10.22亿,93.46万
2016,,,,,0.903461,7.19%,-242.23万,-146.65%,12.41,2.67亿,-802.87万,-4.85%,7.34亿,False
2015,,,,,0.842826,False,519.29万,False,2.99,8922.74万,4747.75万,6.16%,8967.18万,False
