报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,93.283,15.7042,5.94,2.0297,34.47,1.70%,7.02亿,3.59%,6.43,25.95亿,65.68亿,21.49%,112.84亿,3988.83万
2024,91.241,15.7042,5.81,1.8902,48.27,3.48%,8.07亿,-6.70%,6.16,27.57亿,61.33亿,18.04%,107.97亿,4053.51万
2023,82.29,15.7042,5.24,1.764,46.65,3.16%,8.65亿,15.17%,5.81,26.13亿,56.50亿,19.37%,102.16亿,3568.51万
2022,88.101,15.7042,5.61,1.9483,45.22,-0.30%,7.51亿,8.38%,5.40,32.52亿,50.76亿,17.97%,95.02亿,3114.40万
2021,90.915,14.2723,6.37,2.0043,45.36,34.83%,6.93亿,21.60%,4.99,21.39亿,45.78亿,15.85%,81.04亿,2182.80万
2020,85.348,14.2723,5.98,2.5371,33.64,17.97%,5.70亿,12.41%,4.62,16.64亿,41.14亿,18.02%,75.82亿,1746.00万
2019,89.345,14.2723,6.26,3.1338,28.51,16.50%,5.07亿,1.19%,4.33,20.80亿,37.58亿,18.55%,71.42亿,1480.50万
2018,101.333,14.2723,7.1,4.1394,24.48,13.93%,5.01亿,-1.39%,4.08,18.26亿,34.43亿,21.52%,66.15亿,1399.10万
2017,,,11.19,,21.48,9.68%,5.08亿,14.69%,3.59,19.06亿,28.11亿,24.17%,54.14亿,1811.20万
2016,,,6.96,,19.59,1.26%,4.43亿,34.08%,3.32,11.99亿,24.73亿,23.89%,50.04亿,2449.10万
2015,,,8.95,,19.34,5.81%,3.31亿,7.26%,3.08,13.50亿,21.77亿,17.81%,46.19亿,2715.10万
2014,,,9.31,,18.28,4.47%,3.08亿,9.32%,2.92,8.20亿,19.66亿,17.38%,43.38亿,1439.20万
2013,,,6.81,,17.5,6.87%,2.82亿,4.80%,2.79,10.02亿,17.94亿,16.48%,41.35亿,5803.50万
2012,,,3.88,,16.37,4.79%,2.69亿,-2.47%,2.65,10.01亿,16.20亿,16.77%,39.33亿,9250.90万
2011,,,4.83,,15.62,6.45%,2.76亿,1.71%,2.50,6.92亿,14.33亿,17.91%,37.16亿,8056.90万
2010,,,5.54,,14.68,16.79%,2.71亿,11.60%,2.42,5.40亿,13.38亿,18.75%,35.76亿,3247.60万
