报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,51.794,2.7174,19.06,3.3779,11.5,-0.67%,2.11亿,43.22%,14.25,2.17亿,20.75亿,18.55%,38.77亿,5476.15万
2024,35.0,2.7174,12.88,2.2124,15.82,-9.49%,1.82亿,24.29%,13.51,1.64亿,18.83亿,11.63%,36.75亿,5607.57万
2023,42.962,2.7174,15.81,2.4578,17.48,-0.23%,1.47亿,-18.69%,12.86,1.36亿,17.17亿,8.31%,34.98亿,6026.48万
2022,45.707,2.7174,16.82,2.6088,17.52,-24.94%,1.80亿,-62.49%,12.37,3.80亿,15.99亿,10.22%,33.67亿,6053.69万
2021,73.37,2.7174,27.0,3.1449,23.33,122.08%,4.80亿,58.18%,11.85,3.63亿,14.92亿,20.53%,32.28亿,4622.38万
2020,88.234,2.7174,32.47,8.5333,10.34,16.37%,3.04亿,39.70%,10.04,9.60亿,10.42亿,29.38%,27.27亿,2551.34万
2019,,,,,8.88,22.17%,2.17亿,3.49%,5.91,5010.69万,7.38亿,24.45%,12.04亿,1706.88万
2018,,,,,7.27,70.39%,2.10亿,229.31%,4.85,1.45亿,5.21亿,28.88%,9.92亿,1243.76万
2017,,,,,4.27,49.31%,6379.01万,8.48%,3.81,1.45亿,3.11亿,14.95%,7.78亿,855.67万
2016,,,,,2.86,False,5880.40万,False,3.01,6227.01万,2.62亿,20.58%,5.74亿,671.60万
2014,,,,,1.84,3.99%,4044.39万,-21.12%,2.39,7324.13万,1.56亿,22.26%,4.56亿,277.45万
2013,,,,,1.77,20.03%,5127.31万,52.03%,2.30,1945.10万,1.15亿,29.35%,4.38亿,149.76万
2012,,,,,1.47,False,3372.46万,False,1.99,1928.33万,6390.72万,23.64%,3.80亿,127.28万
