报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,43.047,4.8422,8.89,14.4777,2.23,128.17%,843.83万,122.06%,0.85,4245.40万,-3.24亿,3.74%,4.13亿,1.89亿
2024,49.584,4.8422,10.24,21.8432,2.27,14.35%,-4987.83万,56.50%,0.83,2798.37万,-3.33亿,-22.09%,4.04亿,2.22亿
2023,47.793,4.8422,9.87,24.1379,1.98,-2.75%,-1.15亿,53.17%,0.94,1.42亿,-2.83亿,-57.86%,4.55亿,1.56亿
2022,14.139,4.8422,2.92,6.9309,2.04,-3.23%,-2.45亿,-33.58%,1.18,4673.72万,-1.68亿,-120.20%,5.70亿,2.73亿
2021,18.255,4.8422,3.77,8.6517,2.11,-44.60%,-1.83亿,-247.37%,1.68,8783.44万,7638.02万,-87.24%,8.14亿,2.97亿
2020,21.499,4.8422,4.44,5.6576,3.8,63.15%,1.24亿,138.87%,2.06,1.43亿,2.60亿,32.60%,10.06亿,3.59亿
2019,16.56,4.8422,3.42,7.1073,2.33,-37.54%,-3.20亿,-230.97%,1.80,1.94亿,1.47亿,-137.05%,8.83亿,4.31亿
2018,20.628,4.8422,4.26,5.5303,3.73,-8.20%,-9667.49万,-274.43%,2.46,1.95亿,4.66亿,-25.80%,12.01亿,3.82亿
2017,,,5.98,,4.07,-11.16%,5542.29万,-27.52%,2.67,4.25亿,5.69亿,13.92%,13.06亿,3.32亿
2016,,,12.07,,4.58,13.18%,7647.10万,-14.76%,4.63,2.69亿,5.25亿,16.53%,12.48亿,2.55亿
2015,,,10.1,,4.04,-16.29%,8971.27万,-17.82%,4.38,3.29亿,4.59亿,22.18%,11.77亿,1.78亿
2014,,,7.62,,4.83,6.13%,1.09亿,5.80%,3.55,2.11亿,3.87亿,22.60%,8.61亿,2.24亿
2013,,,6.44,,4.55,49.15%,1.03亿,20.60%,5.65,2.78亿,2.89亿,22.67%,7.61亿,1.95亿
2012,,,4.83,,3.05,50.43%,8555.97万,30.48%,4.98,3.47亿,2.08亿,28.03%,6.71亿,1.25亿
2011,,,4.61,,2.03,52.26%,6557.24万,72.20%,8.02,4.11亿,1.46亿,32.32%,6.00亿,7972.69万
2010,,,,,1.33,31.37%,3807.85万,43.63%,2.84,8002.34万,9216.96万,28.58%,1.59亿,2884.01万
