报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,32.481,3.3043,9.83,11.42,13.01%,7204.45万,25.18%,7.11,2.8442,44.6818,1.3826,PS；PE,10.18亿,12.17亿,6.42%,23.59亿,5.71亿,0.3,,永艺控股有限公司
2026-03-31,32.481,3.3043,9.83,11.42,13.01%,7204.45万,25.18%,7.11,0.7111,44.6818,1.3826,PS；PE,10.18亿,12.17亿,6.42%,23.59亿,5.71亿,0.3,,永艺控股有限公司
2025,38.222,3.3121,11.54,48.82,2.79%,2.33亿,-21.41%,6.96,0.7829,16.4857,1.658,PS；PE,10.02亿,11.45亿,4.75%,23.09亿,5.72亿,0.45999999999999996,,永艺控股有限公司
2024,36.853,3.3291,11.07,47.49,34.22%,2.96亿,-0.56%,6.73,0.776,12.4382,1.6449,PS；PE,10.35亿,10.84亿,6.36%,22.51亿,5.84亿,0.56,,永艺控股有限公司
2023,29.495,3.0251,9.75,35.38,-12.75%,2.98亿,-11.14%,6.47,0.8337,10.2632,1.507,PS；PE,6.64亿,9.96亿,8.55%,21.70亿,3.96亿,0.35,,永艺控股有限公司
2022,25.108,3.0251,8.3,40.55,-12.95%,3.35亿,84.86%,5.82,0.6192,7.4775,1.4261,PS；PE,6.88亿,8.18亿,8.32%,17.74亿,4.07亿,0.22000000000000003,,永艺控股有限公司
2021,30.977,3.0251,10.24,46.59,35.67%,1.81亿,-22.01%,4.78,0.6649,17.0667,2.1423,PS；PE,4.09亿,5.75亿,3.91%,14.57亿,7.14亿,0.25,,永艺控股有限公司
2020,32.523,3.0254,10.75,34.34,40.12%,2.32亿,28.22%,4.6,0.9471,13.961,2.337,PS；PE,4.70亿,4.85亿,6.86%,14.00亿,7.70亿,0.2,,永艺控股有限公司
2019,29.512,3.0269,9.75,24.5,1.63%,1.81亿,74.50%,4.08,1.2046,16.25,2.3897,PS；PE,4.49亿,3.28亿,7.56%,12.48亿,2.92亿,0.42000000000000004,,永艺控股有限公司
2018,13.512,2.5304,5.34,24.11,30.99%,1.04亿,3.71%,3.88,0.5604,14.4324,1.3763,PS；PE,3.34亿,2.92亿,4.39%,11.82亿,2.57亿,0.42999999999999994,,永艺控股有限公司
2017,,,10.29,18.41,31.29%,1.00亿,-16.66%,2.64,,25.725,3.8977,PS；PE,1.91亿,3.27亿,5.48%,6.73亿,2.36亿,0.6,,永艺控股有限公司
2016,,,14.91,14.02,23.44%,1.20亿,31.83%,6.23,,31.0625,2.3933,PS；PE,1.17亿,2.96亿,8.58%,6.29亿,1.34亿,0.5,,永艺控股有限公司
2015,,,21.37,11.36,18.33%,9119.94万,67.81%,5.52,,22.9785,3.8714,PS；PE,1.43亿,2.35亿,8.03%,5.52亿,1.04亿,0.22000000000000003,,永艺控股有限公司
2014,,,,9.6,6.99%,5434.55万,-8.19%,3.46,,,,PS；PE,6755.75万,1.72亿,5.66%,2.59亿,1.02亿,,,永艺控股有限公司
2013,,,,8.97,24.06%,5919.64万,2.66%,3.11,,,,PS；PE,5332.74万,1.49亿,6.60%,2.33亿,8772.43万,,,永艺控股有限公司
2012,,,,7.23,6.05%,5766.28万,2.26%,2.59,,,,PS；PE,4670.62万,1.12亿,7.97%,1.94亿,8674.21万,,,永艺控股有限公司
2011,,,,6.82,False,5638.90万,False,1.82,,,,PS；PE,7733.75万,5612.21万,9.32%,1.37亿,7827.02万,,,永艺控股有限公司
