报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,56.808,11.5698,4.91,8.09,-18.63%,-4998.32万,-64.15%,6.54,7.022,,0.7508,PS；PE,28.08亿,38.32亿,-6.23%,75.64亿,15.96亿,0.25,40%: 最新年度营业收入下滑；最新年度净利润同比下降,宁波利坚创业投资合伙企业(有限合伙)
2026-03-31,56.808,11.5698,4.91,8.09,-18.63%,-4998.32万,-64.15%,6.54,1.7555,,0.7508,PS；PE,28.08亿,38.32亿,-6.23%,75.64亿,15.96亿,0.25,,宁波利坚创业投资合伙企业(有限合伙)
2025,72.311,11.5698,6.25,60.62,-6.30%,3.52亿,7.15%,6.58,1.1929,20.1613,0.9498,PS；PE,31.11亿,38.82亿,5.80%,76.14亿,16.28亿,0.25,,宁波利坚创业投资合伙企业(有限合伙)
2024,70.966,11.73,6.05,64.69,-16.77%,3.28亿,-54.41%,6.61,1.097,21.6071,0.9153,PS；PE,33.06亿,38.34亿,5.04%,76.49亿,16.85亿,0.3,,宁波利坚创业投资合伙企业(有限合伙)
2023,84.925,11.73,7.24,77.73,12.16%,7.20亿,256.63%,6.64,1.0926,11.8689,1.0904,PS；PE,35.80亿,39.36亿,9.26%,77.91亿,16.75亿,0.1,,宁波利坚创业投资合伙企业(有限合伙)
2022,81.084,11.9066,6.81,69.3,-13.15%,2.02亿,31.50%,6.13,1.17,40.0588,1.1109,PS；PE,29.89亿,34.06亿,2.87%,71.95亿,17.96亿,0.2,,宁波利坚创业投资合伙企业(有限合伙)
2021,136.185,11.73,11.61,79.79,11.46%,1.54亿,-81.97%,6.14,1.7068,89.3077,1.8909,PS；PE,33.89亿,34.89亿,1.89%,73.27亿,16.24亿,0.3,,宁波利坚创业投资合伙企业(有限合伙)
2020,140.643,11.73,11.99,71.58,6.02%,8.52亿,7.24%,6.4,1.9648,14.9875,1.8734,PS；PE,42.39亿,36.87亿,11.85%,75.18亿,14.31亿,,,宁波利坚创业投资合伙企业(有限合伙)
2019,,,,67.52,2.00%,7.94亿,0.09%,5.02,,,,PS；PE,21.66亿,28.66亿,11.74%,51.87亿,13.40亿,,,宁波利坚创业投资合伙企业(有限合伙)
2018,,,,66.19,-0.19%,7.94亿,-19.82%,4.25,,,,PS；PE,14.90亿,20.77亿,11.97%,43.82亿,13.31亿,,,宁波利坚创业投资合伙企业(有限合伙)
2017,,,,66.32,26.92%,9.90亿,29.07%,3.66,,,,PS；PE,16.15亿,15.53亿,14.92%,37.74亿,10.25亿,,,宁波利坚创业投资合伙企业(有限合伙)
2016,,,,52.26,26.41%,7.67亿,10.16%,2.69,,,,PS；PE,9.66亿,6.17亿,14.84%,26.74亿,9.74亿,,,宁波利坚创业投资合伙企业(有限合伙)
2015,,,,41.34,5.62%,6.96亿,19.50%,11.0,,,,PS；PE,9.46亿,5.40亿,16.70%,21.00亿,10.20亿,,,宁波利坚创业投资合伙企业(有限合伙)
2014,,,,39.14,False,5.83亿,False,12.74,,,,PS；PE,4.11亿,8.78亿,14.92%,24.11亿,9.85亿,,,宁波利坚创业投资合伙企业(有限合伙)
