报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,15.984,0.4,39.96,0.430207,-42.77%,807.09万,-15.75%,21.06,37.1542,199.8,1.8974,PS；PE,7.96亿,2.34亿,18.76%,8.43亿,484.84万,0.251,40%: 最新年度营业收入下滑；最新年度净利润同比下降,李勇
2026-03-31,15.984,0.4,39.96,0.430207,-42.77%,807.09万,-15.75%,21.06,9.2886,199.8,1.8974,PS；PE,7.96亿,2.34亿,18.76%,8.43亿,484.84万,0.251,,李勇
2025,15.844,0.4,39.61,3.41,-1.78%,3054.69万,5.46%,20.85,4.6463,51.4416,1.8998,PS；PE,7.05亿,2.26亿,8.95%,8.34亿,1458.65万,0.22599999999999998,,李勇
2024,16.496,0.4,41.24,3.47,13.93%,2896.66万,21.40%,20.31,4.7539,56.4932,2.0305,PS；PE,5.38亿,2.04亿,8.34%,8.12亿,1936.17万,0.14800000000000002,,李勇
2023,13.316,0.4,33.29,3.05,-5.53%,2386.11万,-35.32%,19.93,4.3659,55.4833,1.6703,PS；PE,5.14亿,1.81亿,7.79%,7.97亿,1641.84万,0.272,,李勇
2022,13.108,0.4,32.77,3.23,-31.73%,3688.89万,-46.11%,19.6,4.0582,29.5225,1.6719,PS；PE,5.83亿,1.70亿,11.43%,7.84亿,1942.53万,,,李勇
2021,,,,4.73,-1.24%,6845.51万,0.85%,14.39,,,,PS；PE,4.61亿,1.37亿,14.48%,4.32亿,2325.86万,,,李勇
2020,,,,4.79,-13.32%,6787.95万,-8.18%,12.1,,,,PS；PE,4.02亿,7554.79万,14.18%,3.63亿,1577.77万,,,李勇
2019,,,,5.52,14.96%,7392.98万,68.52%,9.81,,,,PS；PE,3.85亿,1445.64万,13.39%,2.94亿,1763.85万,,,李勇
2018,,,,4.8,56.14%,4387.00万,74.47%,7.68,,,,PS；PE,2.69亿,6135.65万,9.13%,2.30亿,1462.59万,,,李勇
2017,,,,3.08,False,2514.49万,False,94.17,,,,PS；PE,1.92亿,2187.36万,8.17%,1.68亿,881.62万,,,李勇
