报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,40.297,2.4378,16.53,1.55,11.73%,-643.36万,-198.58%,3.95,25.9981,,4.1848,PS；PE,7.76亿,8830.82万,-4.33%,9.68亿,1.05亿,,20%: 最新年度净利润同比下降,青岛海硕健康产业发展有限公司
2026-03-31,40.297,2.4378,16.53,1.55,11.73%,-643.36万,-198.58%,3.95,6.4995,,4.1848,PS；PE,7.76亿,8830.82万,-4.33%,9.68亿,1.05亿,,,青岛海硕健康产业发展有限公司
2025,37.664,2.4378,15.45,4.58,-17.07%,-6950.09万,-412.09%,3.98,8.2236,,3.8819,PS；PE,7.58亿,9474.18万,-15.69%,9.75亿,1.26亿,0.01,,青岛海硕健康产业发展有限公司
2024,28.035,2.4378,11.5,5.52,66.14%,2226.92万,151.86%,4.33,5.0788,125.8206,2.6559,PS；PE,7.49亿,1.67亿,4.04%,10.56亿,1.58亿,,,青岛海硕健康产业发展有限公司
2023,49.414,2.4378,20.27,3.32,-41.43%,-4293.73万,-165.35%,4.25,14.8837,,4.7694,PS；PE,7.19亿,1.49亿,-12.93%,10.36亿,1.19亿,0.06,,青岛海硕健康产业发展有限公司
2022,37.591,2.4378,15.42,5.67,-53.01%,6570.16万,-48.87%,4.48,6.6298,45.2996,3.442,PS；PE,7.84亿,2.08亿,11.58%,10.91亿,1.23亿,,,青岛海硕健康产业发展有限公司
2021,,,,12.07,26.87%,1.29亿,2.02%,2.2,,,,PS；PE,3.29亿,1.48亿,10.65%,4.02亿,1.63亿,,,青岛海硕健康产业发展有限公司
2020,,,,9.51,65.79%,1.26亿,64.09%,1.78,,,,PS；PE,3.48亿,7772.27万,13.24%,3.26亿,1.45亿,,,青岛海硕健康产业发展有限公司
2019,,,,5.74,-0.47%,7676.53万,52.05%,1.89,,,,PS；PE,2.92亿,1.15亿,13.38%,3.36亿,7866.17万,,,青岛海硕健康产业发展有限公司
2018,,,,5.76,False,5048.61万,False,1.65,,,,PS；PE,1.91亿,8251.11万,8.76%,2.93亿,7821.78万,,,青岛海硕健康产业发展有限公司
