报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,67.092,4.0247,16.67,23.14,10.66%,7518.43万,-32.20%,8.54,2.8994,87.7368,1.952,PS；PE,12.31亿,14.00亿,3.25%,34.36亿,14.76亿,0.2,20%: 最新年度净利润同比下降,宋川
2026-03-31,67.092,4.0247,16.67,23.14,10.66%,7518.43万,-32.20%,8.54,0.7248,87.7368,1.952,PS；PE,12.31亿,14.00亿,3.25%,34.36亿,14.76亿,0.2,,宋川
2025,71.748,4.015,17.87,87.01,7.10%,3.36亿,0.67%,8.39,0.8246,21.2738,2.1299,PS；PE,12.42亿,13.25亿,3.86%,33.77亿,12.77亿,0.4,,宋川
2024,74.358,4.015,18.52,81.24,33.74%,3.34亿,-19.21%,8.04,0.9153,22.3133,2.3035,PS；PE,10.75亿,11.72亿,4.11%,32.27亿,13.24亿,0.6,,宋川
2023,90.94,4.015,22.65,60.74,11.34%,4.13亿,65.08%,7.77,1.4972,20.9722,2.9151,PS；PE,11.87亿,11.06亿,6.80%,31.21亿,8.79亿,,,宋川
2022,,,,54.55,-8.58%,2.50亿,4.29%,5.0,,,,PS；PE,10.46亿,7.25亿,4.58%,18.07亿,6.89亿,,,宋川
2021,,,,59.67,50.27%,2.40亿,-36.93%,4.26,,,,PS；PE,5.29亿,4.92亿,4.02%,15.40亿,10.52亿,,,宋川
2020,,,,39.71,70.75%,3.80亿,252.10%,3.61,,,,PS；PE,3.16亿,2.70亿,9.58%,13.05亿,8.59亿,,,宋川
2019,,,,23.26,45.83%,1.08亿,165.74%,13.91,,,,PS；PE,1.99亿,8377.69万,4.64%,4.27亿,2.53亿,,,宋川
2018,,,,15.95,False,4063.86万,False,7.33,,,,PS；PE,6444.96万,-1678.52万,2.61%,2.19亿,1.75亿,,,宋川
