报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,18.446,1.512,12.2,0.531424,-10.36%,-266.42万,-196.18%,0.4,34.7105,,30.5,PS；PE,3651.83万,-1.85亿,-4.54%,7203.37万,6704.99万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,梁伟
2026-03-31,18.446,1.512,12.2,0.531424,-10.36%,-266.42万,-196.18%,0.4,8.6776,,30.5,PS；PE,3651.83万,-1.85亿,-4.54%,7203.37万,6704.99万,,,梁伟
2025,21.697,1.512,14.35,2.52,-8.56%,150.61万,-28.72%,0.42,8.6099,1435.0,34.1667,PS；PE,4886.62万,-1.82亿,1.15%,7449.27万,5837.55万,,,梁伟
2024,20.835,1.512,13.78,2.75,0.03%,211.30万,106.71%,0.41,7.5764,984.2857,33.6098,PS；PE,6567.71万,-1.82亿,1.47%,7224.31万,5663.86万,,,梁伟
2023,11.778,1.512,7.79,2.75,4.53%,-3149.65万,43.40%,0.4,4.2829,,19.475,PS；PE,4515.55万,-1.83亿,-9.94%,7191.21万,6452.46万,,,梁伟
2022,15.816,1.512,10.46,2.63,-24.17%,-5565.07万,12.82%,0.62,6.0137,,16.871,PS；PE,2167.01万,-1.52亿,-20.60%,1.03亿,6936.46万,,,梁伟
2021,28.652,1.512,18.95,3.47,76.27%,-6383.79万,-14.97%,0.98,8.2571,,19.3367,PS；PE,1292.09万,-9594.93万,-18.54%,1.57亿,1.16亿,,,梁伟
2020,23.335,1.26,18.52,1.97,-11.30%,-5552.57万,-1404.62%,1.41,11.8452,,13.1348,PS；PE,8540.67万,-3211.14万,-29.28%,2.21亿,1.10亿,0.013000000000000001,,梁伟
2019,41.026,1.26,32.56,2.22,3.06%,425.61万,-40.41%,2.1,18.4802,1158.7189,15.5048,PS；PE,9409.30万,2505.24万,7.21%,2.96亿,7987.61万,0.006,,梁伟
2018,10.231,1.26,8.12,2.13,15.05%,714.20万,116.87%,1.99,4.8033,135.3333,4.0804,PS；PE,8002.00万,2751.89万,3.69%,2.58亿,8621.97万,,,梁伟
2017,,,16.78,1.85,-1.27%,-4234.51万,-728.82%,1.93,,,8.6943,PS；PE,5901.72万,2198.94万,-23.13%,2.50亿,9844.96万,0.006,,梁伟
2016,,,24.21,1.87,2.42%,673.40万,145.29%,2.26,,453.3708,10.7124,PS；PE,1.27亿,6509.05万,3.05%,3.42亿,1.15亿,,,梁伟
2015,,,34.22,1.83,-5.00%,-1486.80万,-318.98%,2.2,,,15.5545,PS；PE,7493.15万,5886.79万,-8.48%,3.41亿,1.14亿,0.01,,梁伟
2014,,,22.95,1.93,21.54%,678.98万,-4.27%,2.33,,268.1075,9.8498,PS；PE,7721.60万,7499.59万,2.99%,3.02亿,1.20亿,0.02,,梁伟
2013,,,10.72,1.58,10.68%,709.25万,-44.47%,4.12,,105.8243,2.6019,PS；PE,1.09亿,7075.92万,4.25%,2.94亿,1.26亿,0.1,,梁伟
2012,,,6.03,1.43,2.04%,1277.20万,-20.78%,8.07,,33.0411,0.7472,PS；PE,1.72亿,6613.20万,9.24%,2.84亿,9687.82万,,,梁伟
2011,,,5.88,1.4,22.83%,1612.26万,-39.54%,7.79,,11.3976,0.7548,PS；PE,1.80亿,5880.27万,11.49%,2.73亿,5882.00万,,,梁伟
2010,,,,1.14,46.39%,2666.45万,122.63%,2.82,,,,PS；PE,5432.44万,4421.31万,23.35%,7342.39万,4058.26万,,,梁伟
