报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,69.934,10.8931,6.42,5.78,-42.87%,-1.48亿,-37.97%,1.72,12.0993,,3.7326,PE；PB,5.69亿,-33.94亿,-29.97%,19.29亿,3.70亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,河南投资集团有限公司
2026-03-31,69.934,10.8931,6.42,5.78,-42.87%,-1.48亿,-37.97%,1.72,3.0248,,3.7326,PE；PB,5.69亿,-33.94亿,-29.97%,19.29亿,3.70亿,,,河南投资集团有限公司
2025,56.099,10.8931,5.15,29.19,-32.73%,-7.27亿,-105.02%,1.86,1.9219,,2.7688,PE；PB,6.29亿,-32.46亿,-27.17%,20.91亿,3.98亿,,,河南投资集团有限公司
2024,48.583,10.8931,4.46,43.39,-16.52%,-3.55亿,-1738.95%,2.53,1.1197,,1.7628,PE；PB,4.98亿,-25.19亿,-9.42%,28.99亿,3.75亿,,,河南投资集团有限公司
2023,41.163,8.6296,4.77,51.98,25.38%,-1928.70万,-124.90%,2.86,0.7919,,1.6678,PE；PB,6.13亿,-21.64亿,0.65%,33.19亿,3.01亿,,,河南投资集团有限公司
2022,53.935,8.6296,6.25,41.44,23.01%,7745.34万,-63.25%,2.87,1.3015,69.5991,2.1777,PE；PB,18.27亿,-21.45亿,2.68%,32.59亿,3.92亿,,,河南投资集团有限公司
2021,58.509,8.6296,6.78,33.69,45.74%,2.11亿,89.72%,2.18,1.7367,27.7641,3.1101,PE；PB,7.26亿,-22.23亿,6.44%,19.51亿,2.31亿,,,河南投资集团有限公司
2020,57.732,8.6296,6.69,22.91,13.61%,1.11亿,458.60%,1.98,2.5199,51.9814,3.3788,PE；PB,3.19亿,-24.33亿,5.03%,19.12亿,1.36亿,,,河南投资集团有限公司
2019,40.3,8.6296,4.67,20.16,-5.51%,1988.70万,105.98%,1.85,1.999,203.0435,2.5243,PE；PB,3.16亿,-25.44亿,1.30%,16.20亿,1.46亿,,,河南投资集团有限公司
2018,37.452,8.6296,4.34,21.34,7.56%,-3.33亿,-3764.09%,1.82,1.755,,2.3846,PE；PB,2.86亿,-25.64亿,-15.36%,15.99亿,1.32亿,,,河南投资集团有限公司
2017,,,6.77,19.84,6.01%,907.66万,-4.87%,2.21,,644.7619,3.0633,PE；PB,2.38亿,-22.31亿,0.66%,19.39亿,1.60亿,,,河南投资集团有限公司
2016,,,9.01,18.71,5.82%,954.16万,-48.70%,2.2,,720.8,4.0955,PE；PB,3.37亿,-22.40亿,0.78%,19.38亿,1.33亿,,,河南投资集团有限公司
2015,,,14.77,17.68,-7.54%,1859.99万,106.89%,1.15,,547.037,12.8435,PE；PB,2.91亿,-22.50亿,1.27%,8.75亿,1.26亿,,,河南投资集团有限公司
2014,,,5.38,19.13,8.94%,-2.70亿,-2812.42%,1.12,,,4.8036,PE；PB,2.99亿,-22.68亿,-13.78%,8.54亿,2.24亿,,,河南投资集团有限公司
2013,,,4.9,17.56,28.76%,995.25万,102.88%,1.51,,288.2353,3.245,PE；PB,1.96亿,-19.98亿,0.94%,11.24亿,1.82亿,,,河南投资集团有限公司
2012,,,4.2,13.64,17.91%,-3.46亿,-3668.15%,0.08,,,52.5,PE；PB,8502.26万,-20.08亿,-25.00%,1.11亿,1.94亿,,,河南投资集团有限公司
2011,,,4.29,11.56,-8.27%,969.29万,-70.28%,0.94,,195.0,4.5638,PE；PB,1.53亿,-16.62亿,1.82%,5.04亿,1.71亿,,,河南投资集团有限公司
2010,,,6.83,12.61,86.22%,3260.95万,103.06%,0.92,,92.1727,7.4239,PE；PB,3.02亿,-16.72亿,2.98%,4.85亿,2.01亿,,,河南投资集团有限公司
