报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,943.119,9.0868,103.79,44.59,73.77%,11.88亿,68.37%,12.72,21.1509,79.229,8.1596,PE；PB,98.48亿,61.68亿,26.62%,115.81亿,25.58亿,1.8,,宁波梅山保税港区艾思睿投资管理有限公司
2026-03-31,943.119,9.0868,103.79,44.59,73.77%,11.88亿,68.37%,12.72,5.2877,79.229,8.1596,PE；PB,98.48亿,61.68亿,26.62%,115.81亿,25.58亿,1.8,,宁波梅山保税港区艾思睿投资管理有限公司
2025,393.046,6.4529,60.91,122.24,9.08%,31.71亿,7.11%,11.35,3.2154,17.3533,5.3665,PE；PB,83.45亿,49.80亿,25.92%,103.29亿,17.85亿,3.708,,宁波梅山保税港区艾思睿投资管理有限公司
2024,175.946,4.3008,40.91,112.06,49.83%,29.60亿,65.29%,14.65,1.5701,12.1756,2.7925,PE；PB,66.31亿,46.24亿,26.42%,94.55亿,13.60亿,3.3,,宁波梅山保税港区艾思睿投资管理有限公司
2023,66.709,2.3893,27.92,74.8,25.59%,17.91亿,18.03%,12.16,0.8918,9.3691,2.2961,PE；PB,48.33亿,34.59亿,23.94%,52.31亿,7.54亿,2.2600000000000002,,宁波梅山保税港区艾思睿投资管理有限公司
2022,103.545,1.7067,60.67,59.56,42.89%,15.17亿,162.27%,17.0,1.7385,17.187,3.5688,PE；PB,34.22亿,22.92亿,25.58%,40.90亿,8.65亿,1.2,,宁波梅山保税港区艾思睿投资管理有限公司
2021,60.861,1.7067,35.66,41.68,37.85%,5.79亿,51.28%,15.47,1.4602,13.5076,2.3051,PE；PB,21.74亿,10.13亿,13.88%,26.40亿,4.56亿,0.8,,宁波梅山保税港区艾思睿投资管理有限公司
2020,,,,30.24,17.65%,3.82亿,47.26%,6.78,,,,PE；PB,6.77亿,5.89亿,12.65%,8.67亿,2.65亿,,,宁波梅山保税港区艾思睿投资管理有限公司
2019,,,,25.7,52.02%,2.60亿,154.57%,4.29,,,,PE；PB,4.38亿,2.98亿,10.11%,5.49亿,1.94亿,,,宁波梅山保税港区艾思睿投资管理有限公司
2018,,,,16.91,12.25%,1.02亿,9.67%,2.56,,,,PE；PB,1.68亿,9738.91万,6.07%,3.28亿,2.00亿,,,宁波梅山保税港区艾思睿投资管理有限公司
2017,,,,15.06,61.89%,9302.28万,2.76%,1.79,,,,PE；PB,8900.60万,426.13万,7.03%,2.51亿,1.54亿,,,宁波梅山保税港区艾思睿投资管理有限公司
2016,,,,9.3,False,9052.86万,False,1.49,,,,PE；PB,6568.81万,1914.97万,11.95%,2.58亿,1.40亿,,,宁波梅山保税港区艾思睿投资管理有限公司
