报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,466.238,2.74,170.16,4.23,-24.68%,1.64亿,0.33%,14.36,110.2217,283.6,11.8496,PE；PB,15.44亿,27.45亿,38.73%,40.81亿,14.78亿,,20%: 最新年度营业收入下滑,李志刚
2026-03-31,466.238,2.74,170.16,4.23,-24.68%,1.64亿,0.33%,14.36,27.5554,283.6,11.8496,PE；PB,15.44亿,27.45亿,38.73%,40.81亿,14.78亿,,,李志刚
2025,169.698,2.7309,62.14,20.33,0.93%,5.19亿,-1.59%,13.77,8.3472,32.534,4.5127,PE；PB,9.92亿,25.81亿,25.54%,39.18亿,15.69亿,0.39,,李志刚
2024,172.368,2.7308,63.12,20.14,25.20%,5.28亿,14.40%,12.15,8.5585,32.5361,5.1951,PE；PB,5.76亿,21.68亿,26.19%,34.64亿,17.23亿,0.35,,李志刚
2023,101.412,1.7067,59.42,16.09,21.49%,4.61亿,12.16%,10.72,6.3028,35.1598,5.5429,PE；PB,5.77亿,17.48亿,28.66%,30.72亿,19.18亿,0.47000000000000003,,李志刚
2022,82.115,1.0627,77.27,13.24,5.37%,4.11亿,7.92%,14.84,6.202,51.1722,5.2069,PE；PB,4.29亿,14.06亿,31.05%,26.79亿,8.58亿,0.75,,李志刚
2021,103.451,1.058,97.78,12.57,17.21%,3.81亿,2.11%,20.33,8.23,43.4578,4.8096,PE；PB,7.55亿,11.07亿,30.32%,23.07亿,6.65亿,0.75,,李志刚
2020,37.727,0.6613,57.05,10.72,53.19%,3.73亿,22.28%,17.01,3.5193,16.1615,3.3539,PE；PB,11.24亿,8.06亿,34.80%,18.00亿,7.01亿,0.5,,李志刚
2019,23.258,0.6613,35.17,7.0,91.83%,3.05亿,81.74%,22.05,3.3226,10.9224,1.595,PE；PB,10.78亿,4.85亿,43.60%,14.58亿,7.18亿,0.5,,李志刚
2018,,,,3.65,120.59%,1.68亿,150.13%,6.45,,,,PE；PB,1.66亿,2.22亿,46.02%,3.20亿,4.61亿,,,李志刚
2017,,,,1.65,114.92%,6712.72万,122.25%,3.06,,,,PE；PB,8096.84万,6826.58万,40.58%,1.52亿,1.53亿,,,李志刚
2016,,,,0.769637,98.06%,3020.35万,241.38%,4.66,,,,PE；PB,4071.43万,3073.86万,39.24%,7164.31万,5936.84万,,,李志刚
2015,,,,0.388581,321.06%,884.76万,905.83%,2.69,,,,PE；PB,2149.62万,355.55万,22.77%,4143.96万,2966.28万,,,李志刚
2014,,,,0.092287,-15.02%,87.96万,11709.72%,2.11,,,,PE；PB,1915.23万,1403.20万,9.53%,3159.11万,1560.11万,,,李志刚
2013,,,,0.108601,False,7400.00,False,2.05,,,,PE；PB,1982.78万,1324.03万,0.07%,3071.14万,820.85万,,,李志刚
