报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,97.631,10.8963,8.96,4.95,-69.63%,-2.51亿,-88.19%,1.63,19.7234,,5.4969,PE；PB,10.35亿,-14.45亿,-55.44%,22.05亿,6.01亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,林建伟
2026-03-31,97.631,10.8963,8.96,4.95,-69.63%,-2.51亿,-88.19%,1.63,4.9309,,5.4969,PE；PB,10.35亿,-14.45亿,-55.44%,22.05亿,6.01亿,,,林建伟
2025,73.005,10.8963,6.7,44.49,-27.01%,-13.72亿,-60.19%,1.83,1.6409,,3.6612,PE；PB,15.14亿,-11.94亿,-35.69%,25.01亿,4.96亿,,,林建伟
2024,68.102,10.8963,6.25,60.96,-50.28%,-8.56亿,-262.64%,3.09,1.1172,,2.0227,PE；PB,12.13亿,1.70亿,-15.40%,41.00亿,12.51亿,0.13799999999999998,,林建伟
2023,109.835,10.8963,10.08,122.59,28.01%,5.27亿,31.18%,4.05,0.896,21.0,2.4889,PE；PB,23.06亿,11.77亿,4.85%,52.27亿,18.11亿,0.04,,林建伟
2022,156.907,10.8963,14.4,95.77,64.56%,4.01亿,228.09%,3.57,1.6384,38.9189,4.0336,PE；PB,30.09亿,7.05亿,4.89%,46.31亿,27.36亿,,,林建伟
2021,144.065,7.7831,18.51,58.2,14.45%,-3.13亿,-424.19%,3.11,2.4753,,5.9518,PE；PB,24.96亿,3.23亿,-7.09%,40.67亿,16.08亿,0.0,,林建伟
2020,32.393,3.5912,9.02,50.85,46.21%,9665.84万,-60.26%,4.71,0.637,100.2222,1.9151,PE；PB,14.92亿,6.55亿,2.89%,44.40亿,6.49亿,0.35,,林建伟
2019,13.134,2.4099,5.45,34.78,29.20%,2.43亿,93.41%,7.33,0.3776,14.3421,0.7435,PE；PB,17.71亿,7.10亿,7.51%,35.01亿,7.68亿,0.4092613,,林建伟
2018,8.847,2.4173,3.66,26.92,-16.99%,1.26亿,-51.37%,10.42,0.3286,10.4571,0.3512,PE；PB,9.66亿,5.84亿,4.85%,25.68亿,5.16亿,0.5010570999999999,,林建伟
2017,,,8.36,32.43,133.68%,2.59亿,56.55%,10.73,,5.8056,0.7791,PE；PB,16.00亿,5.86亿,8.07%,26.52亿,5.76亿,0.1493618,,林建伟
2016,,,11.77,13.88,89.05%,1.65亿,53.37%,5.29,,12.7935,2.225,PE；PB,6.94亿,3.80亿,11.90%,9.98亿,3.07亿,0.3,,林建伟
2015,,,8.21,7.34,54.24%,1.08亿,-8.33%,6.98,,13.6833,1.1762,PE；PB,3.37亿,3.34亿,14.67%,8.83亿,1.48亿,0.2,,林建伟
2014,,,6.13,4.76,37.79%,1.17亿,20.23%,6.21,,5.3304,0.9871,PE；PB,3.29亿,2.62亿,24.68%,7.41亿,1.08亿,,,林建伟
2013,,,,3.45,40.62%,9770.43万,27.52%,2.85,,,,PE；PB,5712.54万,1.56亿,28.29%,2.74亿,3746.59万,,,林建伟
2012,,,,2.46,76.89%,7661.89万,71.43%,1.93,,,,PE；PB,2683.07万,1.07亿,31.20%,1.85亿,3588.31万,,,林建伟
2011,,,,1.39,False,4469.32万,False,1.33,,,,PE；PB,3019.34万,3829.46万,32.19%,1.09亿,2430.10万,,,林建伟
