报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,59.677,12.6166,4.73,7.15,-3.92%,2457.11万,9.17%,3.29,8.3464,242.5641,1.4377,PB；PE,6.08亿,11.66亿,3.61%,44.45亿,1.32亿,,20%: 最新年度营业收入下滑,四川爱众发展集团有限公司
2026-03-31,59.677,12.6166,4.73,7.15,-3.92%,2457.11万,9.17%,3.29,2.0866,242.5641,1.4377,PB；PE,6.08亿,11.66亿,3.61%,44.45亿,1.32亿,,,四川爱众发展集团有限公司
2025,55.387,12.6166,4.39,30.3,-5.74%,-3.65亿,-255.02%,3.27,1.828,,1.3425,PB；PE,3.57亿,11.41亿,-11.81%,44.12亿,1.29亿,0.056999999999999995,,四川爱众发展集团有限公司
2024,56.314,12.3226,4.57,32.15,13.68%,2.36亿,3.99%,3.62,1.7516,23.8892,1.2624,PB；PE,5.31亿,15.99亿,7.34%,47.77亿,1.15亿,0.054000000000000006,,四川爱众发展集团有限公司
2023,41.527,12.3226,3.37,28.28,9.52%,2.27亿,34.19%,3.57,1.4684,18.3152,0.944,PB；PE,6.03亿,14.31亿,7.86%,46.06亿,8882.38万,0.05,,四川爱众发展集团有限公司
2022,39.063,12.3226,3.17,25.82,7.85%,1.69亿,-19.15%,3.43,1.5129,23.1218,0.9242,PB；PE,9.00亿,12.71亿,6.26%,44.48亿,7608.61万,0.05500000000000001,,四川爱众发展集团有限公司
2021,42.143,12.3226,3.42,23.94,5.50%,2.09亿,10.62%,3.34,1.7604,20.1651,1.024,PB；PE,5.15亿,11.95亿,8.71%,43.50亿,1.30亿,0.05,,四川爱众发展集团有限公司
2020,29.479,9.4789,3.11,22.69,2.27%,1.89亿,-23.04%,3.23,1.2992,20.287,0.9628,PB；PE,7.29亿,10.67亿,7.96%,42.21亿,1.21亿,0.03,,四川爱众发展集团有限公司
2019,28.152,9.4789,2.97,22.19,2.39%,2.45亿,-4.27%,4.02,1.2687,11.4672,0.7388,PB；PE,9.71亿,9.26亿,11.14%,40.68亿,1.62亿,0.1,,四川爱众发展集团有限公司
2018,26.257,9.4789,2.77,21.67,5.38%,2.56亿,-7.77%,3.92,1.2117,10.2365,0.7066,PB；PE,6.55亿,7.97亿,11.39%,39.23亿,1.72亿,0.05,,四川爱众发展集团有限公司
2017,,,3.68,20.67,9.55%,2.78亿,30.20%,3.7,,12.5298,0.9946,PB；PE,10.33亿,6.30亿,13.47%,36.78亿,1.12亿,0.05,,四川爱众发展集团有限公司
2016,,,5.37,18.87,10.97%,2.14亿,37.43%,3.45,,21.9094,1.5565,PB；PE,12.76亿,4.24亿,12.05%,34.48亿,1.26亿,,,四川爱众发展集团有限公司
2015,,,5.21,17.01,12.38%,1.55亿,227.78%,2.17,,24.0758,2.4009,PB；PE,4.65亿,2.32亿,8.39%,19.72亿,1.04亿,,,四川爱众发展集团有限公司
2014,,,4.27,15.13,20.89%,-1.22亿,-253.29%,1.94,,,2.201,PB；PE,4.12亿,8524.85万,-13.44%,19.36亿,9014.89万,0.05,,四川爱众发展集团有限公司
2013,,,3.31,12.52,13.54%,7931.09万,19.64%,2.16,,29.5272,1.5324,PB；PE,4.44亿,2.43亿,5.60%,18.05亿,7893.92万,0.05,,四川爱众发展集团有限公司
2012,,,3.17,11.02,16.55%,6629.12万,11.57%,1.66,,28.3542,1.9096,PB；PE,4.62亿,2.05亿,5.78%,12.47亿,4970.41万,,,四川爱众发展集团有限公司
2011,,,3.04,9.46,23.01%,5941.83万,7.01%,1.56,,30.3393,1.9487,PB；PE,3.53亿,1.43亿,5.73%,12.08亿,3109.12万,0.02,,四川爱众发展集团有限公司
2010,,,3.56,7.57,23.06%,5552.64万,15.22%,2.93,,32.3636,1.215,PB；PE,5.36亿,1.22亿,8.27%,11.51亿,2522.91万,,,四川爱众发展集团有限公司
