报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,244.008,35.0586,6.96,116.88,7.78%,5.35亿,18.37%,7.93,2.0877,45.5796,0.8777,PB；PE,24.29亿,114.18亿,4.91%,309.07亿,27.81亿,,,广州产业投资控股集团有限公司
2026-03-31,244.008,35.0586,6.96,116.88,7.78%,5.35亿,18.37%,7.93,0.5219,45.5796,0.8777,PB；PE,24.29亿,114.18亿,4.91%,309.07亿,27.81亿,,,广州产业投资控股集团有限公司
2025,229.313,35.0631,6.54,508.83,5.29%,23.19亿,33.93%,7.76,0.4507,9.8702,0.8428,PB；PE,24.69亿,108.82亿,4.88%,302.72亿,23.91亿,0.37,,广州产业投资控股集团有限公司
2024,212.867,35.0687,6.07,483.28,3.27%,17.32亿,5.73%,7.53,0.4405,12.2552,0.8061,PB；PE,22.97亿,98.60亿,4.05%,292.51亿,20.67亿,0.25,,广州产业投资控股集团有限公司
2023,172.95,35.4406,4.88,467.97,-2.32%,16.38亿,20.98%,7.22,0.3696,10.3963,0.6759,PB；PE,45.65亿,90.05亿,3.99%,281.53亿,16.87亿,0.2,,广州产业投资控股集团有限公司
2022,172.95,35.4406,4.88,479.1,26.24%,13.54亿,686.80%,6.84,0.361,12.5708,0.7135,PB；PE,42.32亿,80.68亿,2.45%,265.56亿,14.99亿,0.1,,广州产业投资控股集团有限公司
2021,190.834,27.262,7.0,379.53,19.72%,1.72亿,-80.95%,6.54,0.5028,111.2878,1.0703,PB；PE,70.54亿,70.58亿,-0.19%,270.33亿,16.73亿,0.16999999999999998,,广州产业投资控股集团有限公司
2020,150.214,27.262,5.51,317.1,6.97%,9.03亿,12.16%,6.59,0.4737,16.2681,0.8361,PB；PE,17.18亿,77.24亿,3.45%,210.52亿,24.61亿,0.05,,广州产业投资控股集团有限公司
2019,149.396,27.262,5.48,296.43,13.29%,8.06亿,14.91%,6.29,0.504,18.5198,0.8712,PB；PE,10.80亿,69.53亿,3.26%,205.30亿,21.90亿,0.1,,广州产业投资控股集团有限公司
2018,127.041,27.262,4.66,261.65,5.51%,7.01亿,3.31%,5.98,0.4855,18.1252,0.7793,PB；PE,11.21亿,61.53亿,3.06%,195.38亿,16.19亿,0.1,,广州产业投资控股集团有限公司
2017,,,5.74,247.98,12.59%,6.79亿,1.43%,5.88,,23.0615,0.9762,PB；PE,13.46亿,57.24亿,3.63%,192.51亿,16.52亿,0.1,,广州产业投资控股集团有限公司
2016,,,8.98,220.25,4.30%,6.69亿,-48.64%,5.47,,36.5933,1.6417,PB；PE,20.34亿,54.30亿,4.60%,184.53亿,17.76亿,0.19,,广州产业投资控股集团有限公司
2015,,,9.87,211.17,8.59%,13.03亿,6.41%,5.41,,20.6572,1.8244,PB；PE,46.59亿,54.03亿,8.70%,183.85亿,12.66亿,0.18,,广州产业投资控股集团有限公司
2014,,,6.7,194.46,15.10%,12.24亿,18.26%,5.1,,14.9654,1.3137,PB；PE,44.60亿,46.78亿,8.78%,173.74亿,12.58亿,0.15,,广州产业投资控股集团有限公司
2013,,,3.99,168.95,9.65%,10.35亿,18.62%,4.88,,10.5695,0.8176,PB；PE,48.95亿,39.43亿,8.84%,164.43亿,8.11亿,0.16,,广州产业投资控股集团有限公司
2012,,,5.49,151.64,14.52%,8.73亿,51.11%,4.67,,16.0105,1.1756,PB；PE,48.83亿,36.89亿,7.72%,159.16亿,8.36亿,0.1,,广州产业投资控股集团有限公司
2011,,,4.94,132.41,22.10%,5.77亿,-22.63%,4.44,,20.0895,1.1126,PB；PE,32.84亿,30.31亿,5.60%,146.21亿,7.25亿,0.2,,广州产业投资控股集团有限公司
2010,,,5.81,88.59,17.08%,7.46亿,5.05%,4.47,,16.0276,1.2998,PB；PE,19.17亿,28.33亿,12.06%,117.78亿,6.08亿,0.18,,广州产业投资控股集团有限公司
