报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,371.385,37.7808,9.83,87.94,13.32%,7.80亿,-9.73%,9.49,4.2232,47.6029,1.0358,PB；PE,165.24亿,104.23亿,11.72%,506.66亿,14.64亿,,20%: 最新年度净利润同比下降,江苏省国信集团有限公司
2026-03-31,371.385,37.7808,9.83,87.94,13.32%,7.80亿,-9.73%,9.49,1.0558,47.6029,1.0358,PB；PE,165.24亿,104.23亿,11.72%,506.66亿,14.64亿,,,江苏省国信集团有限公司
2025,279.2,37.7808,7.39,355.31,-3.79%,34.65亿,7.01%,9.28,0.7858,8.0571,0.7963,PB；PE,172.02亿,96.43亿,13.71%,495.42亿,21.96亿,0.1,,江苏省国信集团有限公司
2024,286.001,37.7808,7.57,369.33,6.83%,32.38亿,73.12%,8.48,0.7744,8.8321,0.8927,PB；PE,192.67亿,67.20亿,12.18%,447.72亿,22.21亿,0.1,,江苏省国信集团有限公司
2023,241.797,37.7808,6.4,345.72,6.38%,18.70亿,3014.44%,7.58,0.6994,12.9267,0.8443,PB；PE,216.03亿,40.41亿,8.61%,394.42亿,15.29亿,0.1,,江苏省国信集团有限公司
2022,216.484,37.7808,5.73,324.98,12.08%,6005.48万,118.05%,7.53,0.6661,286.5,0.761,PB；PE,188.38亿,26.79亿,0.95%,383.44亿,18.93亿,,,江苏省国信集团有限公司
2021,254.265,37.7808,6.73,289.42,33.14%,-3.33亿,-114.63%,7.57,0.8785,,0.889,PB；PE,168.80亿,27.44亿,-2.79%,380.79亿,24.71亿,0.2,,江苏省国信集团有限公司
2020,270.133,37.7808,7.15,216.91,2.85%,22.74亿,-5.43%,7.78,1.2454,11.9167,0.919,PB；PE,158.95亿,39.66亿,14.84%,393.61亿,5.91亿,,,江苏省国信集团有限公司
2019,271.644,37.7808,7.19,210.9,-4.72%,24.04亿,-5.94%,7.15,1.288,11.2344,1.0056,PB；PE,125.91亿,19.18亿,15.65%,367.73亿,8.29亿,,,江苏省国信集团有限公司
2018,231.95,32.5315,7.13,221.35,9.56%,25.56亿,17.27%,6.41,1.0479,9.9028,1.1123,PB；PE,36.12亿,-3.97亿,15.60%,306.69亿,9.44亿,,,江苏省国信集团有限公司
2017,,,9.47,202.04,20.16%,21.80亿,102.28%,5.4,,14.1343,1.7537,PB；PE,35.79亿,-27.88亿,14.71%,226.09亿,6.96亿,,,江苏省国信集团有限公司
2016,,,11.6,168.15,8.98%,10.78亿,142.93%,4.76,,35.1515,2.437,PB；PE,29.79亿,-48.79亿,11.48%,202.17亿,7.67亿,,,江苏省国信集团有限公司
2015,,,8.16,154.3,-60.03%,-25.10亿,-41.78%,-13.96,,,,PB；PE,36.55亿,-55.58亿,-544.73%,125.18亿,11.03亿,,,江苏省国信集团有限公司
2014,,,9.66,25.14,1.59%,-17.71亿,-1942.63%,0.57,,,16.9474,PB；PE,12.95亿,-7.31亿,-60.17%,2.14亿,24.24亿,0.1,,江苏省国信集团有限公司
2013,,,8.71,29.61,24.64%,9608.94万,19.11%,9.7,,33.5,0.8979,PB；PE,8.50亿,10.99亿,3.77%,20.47亿,21.22亿,0.15,,江苏省国信集团有限公司
2012,,,6.33,26.22,0.82%,8067.07万,-56.30%,13.86,,17.1081,0.4567,PB；PE,13.06亿,10.97亿,3.13%,20.42亿,21.37亿,0.15,,江苏省国信集团有限公司
2011,,,7.67,26.01,-15.59%,1.85亿,-16.47%,13.46,,5.0795,0.5698,PB；PE,7.71亿,10.40亿,7.09%,19.81亿,20.53亿,,,江苏省国信集团有限公司
2010,,,,30.82,83.70%,2.21亿,2.78%,9.38,,,,PB；PE,4.18亿,8.83亿,7.17%,10.34亿,21.83亿,,,江苏省国信集团有限公司
