报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,130.156,8.9148,14.6,5.08,-11.59%,1.09亿,-33.11%,8.06,25.6213,121.6667,1.8114,PB；PE,16.14亿,24.12亿,24.95%,85.34亿,1953.31万,0.15,40%: 最新年度营业收入下滑；最新年度净利润同比下降,江苏省国信集团有限公司
2026-03-31,130.156,8.9148,14.6,5.08,-11.59%,1.09亿,-33.11%,8.06,6.4053,121.6667,1.8114,PB；PE,16.14亿,24.12亿,24.95%,85.34亿,1953.31万,0.15,,江苏省国信集团有限公司
2025,105.73,8.9148,11.86,20.87,-0.58%,5.07亿,21.73%,7.93,5.0661,20.807,1.4956,PB；PE,15.47亿,23.02亿,28.70%,83.85亿,2296.97万,0.15,,江苏省国信集团有限公司
2024,86.83,8.9148,9.74,20.99,7.88%,4.17亿,-11.75%,7.52,4.1367,20.7234,1.2952,PB；PE,17.62亿,19.28亿,23.70%,79.00亿,1879.69万,0.15,,江苏省国信集团有限公司
2023,97.528,8.9148,10.94,19.46,-1.28%,4.72亿,-0.77%,7.2,5.0117,20.6415,1.5194,PB；PE,12.92亿,16.82亿,28.07%,73.74亿,2054.42万,0.15,,江苏省国信集团有限公司
2022,85.582,6.8575,12.48,19.71,6.03%,4.76亿,54.21%,6.81,4.3421,23.5472,1.8326,PB；PE,14.37亿,13.85亿,29.61%,70.00亿,1698.63万,0.1,,江苏省国信集团有限公司
2021,129.965,6.18,21.03,18.59,20.04%,3.09亿,100.81%,8.26,6.9911,55.3421,2.546,PB；PE,11.37亿,10.04亿,19.64%,64.33亿,1945.76万,0.15,,江苏省国信集团有限公司
2020,58.154,6.18,9.41,15.47,4.20%,1.54亿,-39.47%,7.53,3.7591,37.64,1.2497,PB；PE,12.27亿,7.88亿,11.06%,51.59亿,3267.12万,0.15,,江苏省国信集团有限公司
2019,45.423,6.18,7.35,14.84,0.79%,2.54亿,-19.29%,7.43,3.0608,17.9268,0.9892,PB；PE,10.46亿,7.29亿,20.02%,50.62亿,4567.62万,0.2,,江苏省国信集团有限公司
2018,60.564,6.18,9.8,14.73,3.89%,3.15亿,0.92%,7.22,4.1116,17.5,1.3573,PB；PE,16.50亿,6.31亿,24.52%,49.19亿,3824.35万,0.2,,江苏省国信集团有限公司
2017,,,,14.18,23.73%,3.12亿,6.68%,6.56,,,,PB；PE,6.89亿,4.68亿,25.33%,36.80亿,3489.69万,,,江苏省国信集团有限公司
2016,,,,11.46,31.59%,2.92亿,105.47%,6.14,,,,PB；PE,9.31亿,2.78亿,28.33%,33.71亿,3598.20万,,,江苏省国信集团有限公司
2015,,,,8.71,1.89%,1.42亿,-26.35%,5.55,,,,PB；PE,8.71亿,-804.02万,18.55%,30.29亿,3411.31万,,,江苏省国信集团有限公司
2014,,,,8.55,20.19%,1.93亿,1219.73%,5.71,,,,PB；PE,7.53亿,-6917.13万,24.80%,18.96亿,2835.15万,,,江苏省国信集团有限公司
2013,,,,7.11,False,1463.34万,False,2.81,,,,PB；PE,3.33亿,-1.52亿,1.43%,10.02亿,1.50亿,,,江苏省国信集团有限公司
