报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,207.011,18.0323,11.48,62.64,-4.73%,5.99亿,35.08%,6.92,3.3048,34.5783,1.659,PB；PE,36.78亿,51.02亿,13.37%,216.71亿,5.25亿,0.32000000000000006,20%: 最新年度营业收入下滑,河北建设投资集团有限责任公司
2026-03-31,207.011,18.0323,11.48,62.64,-4.73%,5.99亿,35.08%,6.92,0.8262,34.5783,1.659,PB；PE,36.78亿,51.02亿,13.37%,216.71亿,5.25亿,0.32000000000000006,,河北建设投资集团有限责任公司
2025,149.629,18.093,8.27,227.86,-3.11%,18.79亿,253.66%,6.58,0.6567,7.9596,1.2568,PB；PE,32.31亿,45.08亿,12.70%,207.86亿,7.83亿,0.13,,河北建设投资集团有限责任公司
2024,96.748,17.9163,5.4,235.17,20.09%,5.31亿,181.59%,5.77,0.4114,18.2432,0.9359,PB；PE,19.68亿,31.20亿,2.96%,175.80亿,12.56亿,0.08,,河北建设投资集团有限责任公司
2023,84.386,17.9163,4.71,195.83,3.50%,1.89亿,77.13%,5.52,0.4309,44.8571,0.8533,PB；PE,15.87亿,27.82亿,0.90%,135.28亿,10.34亿,0.03,,河北建设投资集团有限责任公司
2022,88.148,17.9163,4.92,183.06,21.71%,1.06亿,104.82%,5.44,0.4815,83.3898,0.9044,PB；PE,12.73亿,26.87亿,0.82%,124.15亿,8.00亿,,,河北建设投资集团有限责任公司
2021,85.461,17.9163,4.77,150.41,-2.14%,-22.10亿,-330.75%,5.35,0.5682,,0.8916,PB；PE,36.04亿,25.89亿,-18.26%,121.38亿,9.63亿,0.16999999999999998,,河北建设投资集团有限责任公司
2020,91.373,17.9163,5.1,153.7,1.83%,9.58亿,49.77%,6.79,0.5945,9.5327,0.7511,PB；PE,19.76亿,51.40亿,8.49%,155.49亿,6.03亿,0.12,,河北建设投资集团有限责任公司
2019,77.578,17.9163,4.33,139.64,-0.09%,6.40亿,48.10%,6.4,0.5556,12.1289,0.6766,PB；PE,19.73亿,44.56亿,6.41%,138.84亿,4.85亿,0.1,,河北建设投资集团有限责任公司
2018,78.473,17.9163,4.38,139.76,32.24%,4.32亿,156.33%,6.11,0.5615,18.1743,0.7169,PB；PE,18.79亿,40.37亿,4.73%,134.56亿,4.85亿,0.08,,河北建设投资集团有限责任公司
2017,,,6.64,105.69,11.47%,1.68亿,-88.40%,5.96,,70.6383,1.1141,PB；PE,17.40亿,37.85亿,2.96%,129.95亿,3.83亿,0.4,,河北建设投资集团有限责任公司
2016,,,7.44,94.53,-2.48%,14.52亿,-28.96%,6.27,,9.1739,1.1866,PB；PE,18.21亿,44.34亿,20.72%,133.02亿,4.96亿,0.45,,河北建设投资集团有限责任公司
2015,,,8.52,96.26,-11.62%,20.44亿,0.06%,5.91,,7.4671,1.4416,PB；PE,9.75亿,39.54亿,27.26%,125.70亿,2.34亿,0.25,,河北建设投资集团有限责任公司
2014,,,7.99,108.91,9.23%,20.43亿,138.57%,5.02,,6.0484,1.5916,PB；PE,22.67亿,25.58亿,24.42%,109.63亿,3.23亿,0.2,,河北建设投资集团有限责任公司
2013,,,3.4,99.71,35.54%,8.56亿,759.76%,3.96,,4.1616,0.8586,PB；PE,10.73亿,9.29亿,12.33%,57.00亿,4.70亿,0.05,,河北建设投资集团有限责任公司
2012,,,3.19,64.2,6.43%,9961.48万,591.93%,3.23,,29.2661,0.9876,PB；PE,10.57亿,2.69亿,2.65%,42.29亿,3.07亿,0.02,,河北建设投资集团有限责任公司
2011,,,3.29,60.32,11.49%,1439.66万,38.74%,3.14,,205.625,1.0478,PB；PE,10.02亿,2.00亿,0.27%,40.68亿,2.98亿,0.03,,河北建设投资集团有限责任公司
2010,,,4.05,54.1,14.28%,1037.66万,-85.42%,3.16,,405.0,1.2816,PB；PE,5.89亿,2.22亿,0.69%,40.96亿,3.25亿,0.03,,河北建设投资集团有限责任公司
