报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,206.713,35.3355,5.85,35.54,-11.70%,1.11亿,-65.07%,5.46,5.8163,185.7143,1.0714,PB；PE,115.68亿,94.75亿,5.14%,218.83亿,15.65亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,冀中能源峰峰集团有限公司
2026-03-31,206.713,35.3355,5.85,35.54,-11.70%,1.11亿,-65.07%,5.46,1.4541,185.7143,1.0714,PB；PE,115.68亿,94.75亿,5.14%,218.83亿,15.65亿,,,冀中能源峰峰集团有限公司
2025,190.105,35.3355,5.38,151.4,-19.17%,6.13亿,-49.30%,5.41,1.2556,31.0265,0.9945,PB；PE,105.35亿,93.63亿,5.18%,217.20亿,13.90亿,0.6,,冀中能源峰峰集团有限公司
2024,204.239,35.3355,5.78,187.31,-23.01%,12.08亿,-75.56%,5.93,1.0904,16.9006,0.9747,PB；PE,121.09亿,110.20亿,8.47%,240.94亿,15.52亿,0.8,,冀中能源峰峰集团有限公司
2023,206.359,35.3355,5.84,243.3,-32.49%,49.44亿,10.83%,6.37,0.8482,4.1735,0.9168,PB；PE,125.19亿,127.31亿,23.13%,256.39亿,11.71亿,1.0,,冀中能源峰峰集团有限公司
2022,159.01,35.3355,4.5,360.36,14.68%,44.61亿,62.86%,5.98,0.4413,3.5644,0.7525,PB；PE,107.06亿,116.07亿,14.49%,249.39亿,11.75亿,1.0,,冀中能源峰峰集团有限公司
2021,122.261,35.3355,3.46,314.24,52.23%,27.39亿,248.73%,5.89,0.3891,4.4634,0.5874,PB；PE,122.19亿,110.52亿,11.18%,244.86亿,9.98亿,0.4,,冀中能源峰峰集团有限公司
2020,84.452,35.3355,2.39,206.43,-8.37%,7.86亿,0.34%,5.54,0.4091,10.7512,0.4314,PB；PE,147.35亿,99.37亿,5.59%,230.59亿,8.04亿,0.1,,冀中能源峰峰集团有限公司
2019,72.084,35.3355,2.04,225.27,1.31%,7.83亿,-10.22%,5.79,0.32,9.2058,0.3523,PB；PE,120.04亿,96.21亿,5.53%,229.65亿,9.00亿,0.1,,冀中能源峰峰集团有限公司
2018,72.438,35.3355,2.05,214.58,5.28%,8.72亿,-18.07%,5.63,0.3376,8.3063,0.3641,PB；PE,71.97亿,101.46亿,4.89%,215.78亿,6.43亿,0.1,,冀中能源峰峰集团有限公司
2017,,,3.09,203.82,49.47%,10.64亿,336.25%,5.46,,10.259,0.5659,PB；PE,59.43亿,97.09亿,5.35%,208.20亿,7.70亿,0.1,,冀中能源峰峰集团有限公司
2016,,,3.52,136.36,8.76%,2.44亿,-30.65%,5.26,,51.0145,0.6692,PB；PE,40.77亿,91.20亿,1.17%,200.93亿,11.73亿,0.005,,冀中能源峰峰集团有限公司
2015,,,2.63,125.37,-31.33%,3.52亿,1343.40%,5.2,,26.4056,0.5058,PB；PE,45.53亿,89.42亿,2.42%,199.64亿,10.57亿,0.1,,冀中能源峰峰集团有限公司
2014,,,3.32,182.57,-29.33%,2437.40万,-97.94%,6.76,,436.8421,0.4911,PB；PE,37.34亿,88.62亿,-0.90%,207.63亿,11.57亿,0.1,,冀中能源峰峰集团有限公司
2013,,,2.9,258.34,-14.10%,11.84亿,-47.39%,6.68,,5.6652,0.4341,PB；PE,36.86亿,89.81亿,4.34%,180.79亿,11.61亿,0.25,,冀中能源峰峰集团有限公司
2012,,,5.26,300.72,-19.95%,22.51亿,-26.20%,6.47,,5.4054,0.813,PB；PE,41.87亿,85.26亿,7.70%,182.26亿,10.18亿,0.25,,冀中能源峰峰集团有限公司
2011,,,6.3,375.69,24.03%,30.49亿,27.26%,6.17,,4.7785,1.0211,PB；PE,53.13亿,70.77亿,8.11%,162.69亿,11.97亿,0.5,,冀中能源峰峰集团有限公司
2010,,,7.4,302.89,49.61%,23.96亿,43.19%,10.13,,7.1429,0.7305,PB；PE,24.15亿,55.74亿,8.21%,124.70亿,12.14亿,0.5,,冀中能源峰峰集团有限公司
