报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,27.536,3.7413,7.36,5.8838,3.51,-2.44%,2763.22万,189.85%,4.31,2.23亿,2.39亿,7.88%,16.19亿,1.19亿
2024,25.187,3.7593,6.7,5.2039,4.84,-24.96%,-1.23亿,-585.85%,4.23,1.90亿,2.12亿,-25.10%,15.90亿,7666.05万
2023,50.694,3.7916,13.37,7.8595,6.45,17.37%,2540.76万,-43.23%,4.54,3.69亿,3.43亿,3.89%,17.29亿,8432.27万
2022,33.749,3.7251,9.06,6.1362,5.5,-12.74%,4475.16万,25.51%,4.58,5.54亿,3.32亿,8.36%,17.15亿,5910.08万
2021,30.356,3.2259,9.41,4.8184,6.3,75.80%,3565.61万,119.88%,4.19,2.44亿,2.88亿,5.66%,13.52亿,6082.28万
2020,25.098,3.2259,7.78,7.0106,3.58,-30.57%,-1.79亿,-2382.85%,4.05,3.57亿,2.54亿,-50.07%,13.06亿,5653.47万
2019,27.775,3.2259,8.61,5.3828,5.16,-15.06%,785.73万,106.21%,4.62,4.83亿,4.37亿,1.52%,14.89亿,8632.67万
2018,21.904,3.2259,6.79,3.6086,6.07,-35.30%,-1.26亿,-186.42%,4.59,1.45亿,4.30亿,-20.82%,14.81亿,9116.55万
2017,,,11.18,,9.39,-4.07%,1.46亿,-46.92%,6.68,4.38亿,6.06亿,15.59%,16.57亿,1.00亿
2016,,,22.33,,9.79,6.19%,2.76亿,56.63%,8.99,4.85亿,5.59亿,28.17%,15.94亿,6291.62万
2015,,,28.95,,9.22,20.39%,1.76亿,34.10%,5.46,1.68亿,3.64亿,19.10%,8.92亿,4489.21万
2014,,,16.97,,7.66,21.88%,1.31亿,26.12%,11.67,1.83亿,3.21亿,17.15%,7.63亿,3792.75万
2013,,,,,6.28,15.31%,1.04亿,14.52%,7.21,1.06亿,2.31亿,16.57%,3.53亿,2893.22万
2012,,,,,5.45,33.30%,9088.59万,33.83%,5.60,9175.73万,1.62亿,16.68%,2.74亿,3394.44万
2011,,,,,4.09,49.95%,6791.27万,57.59%,4.12,3346.12万,9898.87万,16.62%,2.02亿,3276.21万
2010,,,,,2.73,56.16%,4309.52万,125.81%,3.10,2614.03万,5586.72万,15.81%,1.52亿,3427.11万
