报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,34.366,3.273,10.5,4.3173,5.97,14.69%,1.43亿,21.91%,4.04,2.05亿,7.82亿,24.22%,13.29亿,1.25亿
2024,24.613,3.273,7.52,3.4472,7.14,6.36%,2.01亿,23.21%,3.85,1.73亿,7.18亿,28.11%,12.65亿,1.32亿
2023,32.108,3.273,9.81,4.778,6.72,2.54%,1.63亿,0.81%,3.64,2.94亿,6.02亿,24.13%,11.97亿,1.17亿
2022,21.789,2.3379,9.32,3.3266,6.55,-5.62%,1.62亿,-5.39%,4.65,2.14亿,5.13亿,24.61%,10.91亿,1.11亿
2021,24.805,2.3379,10.61,3.5742,6.94,-8.46%,1.71亿,3.42%,4.22,8332.06万,4.26亿,24.67%,9.99亿,1.17亿
2020,17.768,1.6699,10.64,2.3441,7.58,11.29%,1.65亿,25.69%,5.23,7230.88万,3.31亿,21.76%,8.86亿,1.19亿
2019,9.96,1.1928,8.35,1.4626,6.81,24.82%,1.31亿,35.58%,6.34,1.41亿,2.30亿,19.22%,7.69亿,9837.08万
2018,6.179,1.1928,5.18,1.1317,5.46,60.10%,9691.16万,39.97%,5.54,1.78亿,1.48亿,17.85%,6.74亿,9143.50万
2017,,,6.69,,3.41,6.12%,6923.84万,1.57%,7.04,7371.11万,9561.42万,20.31%,6.00亿,7021.33万
2016,,,,,3.21,1.35%,6816.92万,18.13%,4.38,7821.56万,6879.93万,21.22%,2.80亿,5299.33万
2015,,,,,3.17,-1.02%,5770.51万,7.15%,4.07,6411.22万,5553.39万,18.21%,2.60亿,4745.53万
2014,,,,,3.2,20.36%,5385.38万,47.55%,3.86,3781.30万,4927.60万,16.82%,2.47亿,5358.04万
2013,,,,,2.66,4.16%,3649.76万,24.56%,3.15,4534.37万,1063.40万,13.72%,2.01亿,6922.54万
2012,,,,,2.55,18.65%,2930.14万,119.47%,2.79,8745.81万,2875.22万,11.47%,1.78亿,7137.51万
2011,,,,,2.15,False,1335.07万,False,1.95,3600.00万,645.48万,6.20%,1.03亿,6431.24万
