报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,49.443,6.2192,7.95,1.5581,23.8,-5.95%,6845.83万,-10.81%,6.08,24.56亿,16.67亿,3.14%,48.47亿,2.67亿
2024,40.479,6.2371,6.49,1.2337,32.81,2.74%,4040.98万,-61.95%,6.40,24.77亿,16.58亿,0.55%,48.49亿,2.72亿
2023,39.051,5.1114,7.64,1.2226,31.94,4.30%,1.06亿,0.87%,6.04,17.82亿,16.86亿,3.85%,44.12亿,2.91亿
2022,38.025,5.104,7.45,1.4236,26.71,-4.91%,1.05亿,-12.72%,5.94,15.87亿,16.25亿,4.26%,36.27亿,2.50亿
2021,36.439,5.04,7.23,1.2972,28.09,12.18%,1.21亿,85.19%,5.81,15.03亿,15.71亿,5.45%,35.35亿,2.45亿
2020,36.086,5.04,7.16,1.4411,25.04,-1.23%,6513.65万,-55.18%,5.67,13.17亿,15.08亿,3.74%,34.33亿,2.15亿
2019,33.466,5.04,6.64,1.3202,25.35,-12.56%,1.45亿,-39.90%,5.71,15.76亿,15.34亿,7.25%,34.25亿,2.34亿
2018,28.123,5.04,5.58,0.9701,28.99,-9.17%,2.42亿,76.32%,5.43,10.18亿,14.14亿,9.96%,32.46亿,2.37亿
2017,,,7.68,,31.92,-10.81%,1.37亿,-23.88%,5.13,9.74亿,12.75亿,5.42%,30.54亿,4.16亿
2016,,,11.57,,35.79,11.09%,1.80亿,-13.43%,5.04,7.98亿,12.31亿,6.21%,30.53亿,4.12亿
2015,,,14.53,,32.21,16.21%,2.08亿,5.54%,4.85,8.27亿,11.48亿,8.13%,29.25亿,4.14亿
2014,,,11.41,,27.72,6.38%,1.97亿,26.49%,4.60,9.04亿,10.37亿,8.84%,27.51亿,4.11亿
2013,,,7.62,,26.06,13.05%,1.56亿,8.59%,4.37,10.33亿,9.35亿,7.29%,25.74亿,3.72亿
2012,,,5.58,,23.05,2.12%,1.44亿,-13.10%,4.21,10.06亿,8.64亿,7.78%,24.66亿,3.78亿
2011,,,6.37,,22.57,4.44%,1.65亿,-14.28%,4.08,10.91亿,8.05亿,9.33%,23.25亿,3.87亿
2010,,,8.73,,21.61,9.89%,1.93亿,-12.77%,3.90,10.61亿,7.27亿,10.77%,21.99亿,2.82亿
