报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,118.566,11.9885,9.89,1.1224,79.23,0.61%,4.61亿,-10.55%,7.10,15.19亿,27.54亿,5.91%,87.55亿,16.80亿
2024,97.227,11.9885,8.11,0.9403,103.4,2.86%,6.01亿,745.24%,6.96,14.98亿,25.38亿,5.72%,85.79亿,17.95亿
2023,110.399,12.0787,9.14,1.0982,100.53,-11.66%,-9317.13万,-119.06%,6.43,15.87亿,19.82亿,-0.97%,83.49亿,19.57亿
2022,127.247,11.9818,10.62,1.1183,113.79,-1.67%,4.89亿,0.35%,6.39,13.99亿,23.12亿,4.32%,83.30亿,19.14亿
2021,159.67,11.9603,13.35,1.3798,115.72,1.92%,4.87亿,16.77%,5.75,12.99亿,20.36亿,4.42%,73.46亿,20.23亿
2020,151.781,9.6553,15.72,1.3368,113.54,2.55%,4.17亿,348.25%,6.92,20.59亿,16.29亿,6.37%,82.57亿,25.65亿
2019,90.663,9.6553,9.39,0.8188,110.72,8.68%,9307.27万,118.90%,6.50,17.64亿,12.95亿,2.92%,76.83亿,19.63亿
2018,76.76,9.6553,7.95,0.7535,101.87,-3.63%,-4.92亿,-3730.15%,6.40,18.95亿,12.25亿,-2.33%,73.79亿,20.15亿
2017,,,14.31,,105.72,8.61%,1356.62万,114.37%,6.96,23.14亿,17.65亿,2.19%,78.75亿,20.49亿
2016,,,12.37,,97.33,11.02%,-9442.81万,-796.03%,7.00,26.91亿,18.09亿,0.64%,80.39亿,20.63亿
2015,,,14.82,,87.67,-13.17%,1356.67万,-95.59%,7.17,22.64亿,19.71亿,1.44%,81.65亿,20.17亿
2014,,,15.72,,100.97,17.35%,3.08亿,2.00%,7.27,25.51亿,20.83亿,5.47%,82.65亿,16.74亿
2013,,,13.69,,86.04,48.31%,3.02亿,0.19%,5.82,22.15亿,18.76亿,5.90%,59.58亿,15.42亿
2012,,,13.66,,58.02,12.41%,3.01亿,-40.23%,5.58,16.34亿,16.76亿,4.64%,51.98亿,10.60亿
2011,,,18.1,,51.61,13.57%,5.04亿,37.82%,8.58,13.50亿,14.73亿,9.99%,45.94亿,8.28亿
2010,,,21.83,,45.45,13.51%,3.66亿,34.35%,5.58,4.94亿,10.90亿,8.24%,27.44亿,6.55亿
