报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,29.793,0.9167,32.5,6.9179,3.23,3.23%,7339.66万,430.16%,20.85,13.33亿,6.90亿,22.75%,19.12亿,1.23亿
2024,21.588,0.9167,23.55,5.0322,4.29,-12.23%,1640.61万,-85.38%,20.58,13.48亿,6.25亿,3.82%,18.87亿,1.55亿
2023,28.849,0.9167,31.47,5.8996,4.89,-13.89%,1.12亿,-36.73%,21.22,14.19亿,6.64亿,22.93%,19.46亿,1.57亿
2022,34.569,0.9167,37.71,6.0861,5.68,8.92%,1.77亿,47.51%,20.58,14.21亿,6.05亿,31.20%,18.87亿,1.23亿
2021,,,,,5.22,9.40%,1.20亿,-14.78%,10.80,3.54亿,4.64亿,23.04%,7.43亿,6859.78万
2020,,,,,4.77,5.38%,1.41亿,-3.20%,9.06,2.18亿,3.44亿,29.58%,6.23亿,6011.53万
2019,,,,,4.52,20.55%,1.46亿,56.23%,8.46,2.16亿,3.03亿,32.20%,5.82亿,7069.90万
2018,,,,,3.75,-0.02%,9326.85万,20.56%,6.75,1.48亿,2.21亿,24.85%,4.46亿,6465.55万
2017,,,,,3.75,16.51%,7736.08万,31.66%,5.34,8951.42万,1.37亿,20.61%,3.52亿,5792.01万
2016,,,,,3.22,31.37%,5875.92万,22.17%,4.92,6580.20万,1.17亿,18.23%,3.25亿,6480.07万
2015,,,,,2.45,69.80%,4809.71万,731.72%,3.72,4156.91万,6441.79万,19.61%,2.23亿,4352.88万
2014,,,,,1.44,-13.45%,578.28万,-85.35%,2.93,1837.65万,2166.56万,4.00%,1.76亿,3092.90万
2013,,,,,1.67,False,3947.05万,False,2.83,3717.38万,1646.10万,23.65%,1.70亿,2439.06万
