报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,24.377,3.4675,7.03,4.2617,4.29,-7.12%,-9729.86万,38.64%,2.78,2.59亿,1.10亿,-24.93%,9.63亿,3.17亿
2024,21.621,3.4986,6.18,3.3836,6.39,-13.42%,-2.95亿,-110.55%,3.04,3.07亿,2.07亿,-49.33%,10.76亿,3.22亿
2023,28.282,3.5397,7.99,3.8322,7.38,-7.50%,-1.40亿,-378.64%,3.85,4.15亿,5.03亿,-20.66%,13.92亿,2.99亿
2022,27.114,3.5397,7.66,3.3977,7.98,1.54%,5033.37万,-54.29%,4.25,4.31亿,6.45亿,5.98%,14.92亿,2.21亿
2021,26.729,3.44,7.77,3.4006,7.86,14.15%,1.10亿,47.50%,4.25,2.93亿,6.27亿,13.47%,14.51亿,1.65亿
2020,25.504,3.47,7.35,3.707,6.88,-5.90%,7464.71万,-14.14%,3.96,3.50亿,5.54亿,10.22%,13.66亿,1.64亿
2019,19.533,2.5171,7.76,2.6721,7.31,-13.33%,8694.32万,-49.37%,3.82,1.84亿,5.85亿,11.37%,9.64亿,1.38亿
2018,20.389,2.5171,8.1,2.4158,8.44,5.27%,1.72亿,63.22%,3.47,1.74亿,5.06亿,20.55%,8.81亿,9848.61万
2017,,,11.6,,8.02,12.15%,1.05亿,-25.82%,3.02,1.41亿,3.68亿,13.23%,7.65亿,9835.03万
2016,,,15.93,,7.15,27.55%,1.42亿,577.96%,2.60,1.17亿,2.66亿,20.33%,6.59亿,1.09亿
2015,,,18.6,,5.6,15.33%,2092.15万,109.56%,2.03,1.62亿,1.24亿,3.29%,5.14亿,9887.46万
2014,,,8.84,,4.86,-0.25%,-2.19亿,-9131.07%,1.98,1.95亿,1.03亿,-47.26%,5.05亿,1.51亿
2013,,,5.77,,4.87,23.58%,242.20万,102.53%,2.85,1.11亿,3.22亿,-1.02%,7.35亿,1.71亿
2012,,,4.87,,3.94,-13.05%,-9556.41万,-2072.22%,2.86,1.25亿,3.19亿,-26.27%,7.60亿,1.82亿
2011,,,5.52,,4.53,-6.21%,484.55万,-65.34%,3.24,1.52亿,4.15亿,0.18%,8.64亿,2.04亿
2010,,,9.19,,4.83,7.84%,1397.96万,-67.49%,3.20,2.12亿,4.12亿,1.95%,8.39亿,9761.86万
