报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,163.423,8.6103,18.98,4.0212,30.48,-5.00%,5.76亿,0.10%,6.56,6.63亿,31.88亿,19.07%,56.86亿,7.84亿
2024,107.457,8.6103,12.48,2.5837,41.59,3.99%,7.12亿,15.04%,6.93,11.44亿,28.97亿,17.29%,60.02亿,7.93亿
2023,104.012,8.6103,12.08,2.601,39.99,5.79%,6.19亿,-6.55%,6.40,16.12亿,25.40亿,15.59%,55.40亿,6.53亿
2022,97.727,8.6103,11.35,2.5854,37.8,9.04%,6.62亿,8.12%,5.98,19.15亿,22.29亿,17.67%,51.72亿,7.74亿
2021,77.586,9.0532,8.57,2.2378,34.67,2.39%,6.13亿,-6.21%,5.32,19.83亿,18.72亿,18.43%,48.99亿,6.78亿
2020,51.008,7.0551,7.23,1.5656,32.58,-10.66%,6.53亿,25.49%,5.55,20.94亿,15.55亿,20.05%,39.33亿,5.01亿
2019,54.8,7.2487,7.56,1.5026,36.47,23.88%,5.20亿,40.92%,5.10,24.42亿,11.87亿,14.31%,37.11亿,4.16亿
2018,42.767,7.2487,5.9,1.4527,29.44,32.66%,3.69亿,39.68%,4.91,4.11亿,8.42亿,12.62%,35.87亿,3.63亿
2017,,,7.76,,22.19,18.32%,2.64亿,32.35%,5.33,3.34亿,6.42亿,12.03%,39.66亿,2.96亿
2016,,,7.58,,18.75,32.48%,2.00亿,20.91%,3.73,2.62亿,4.65亿,10.83%,24.26亿,2.54亿
2015,,,11.16,,14.16,14.59%,1.65亿,54.29%,6.94,4.33亿,3.34亿,11.70%,22.61亿,2.52亿
2014,,,5.49,,12.35,26.79%,1.07亿,66.41%,4.88,3.80亿,2.18亿,8.67%,13.99亿,1.79亿
2013,,,4.64,,9.74,13.62%,6434.82万,103.13%,3.24,1.97亿,1.40亿,6.60%,8.18亿,1.66亿
2012,,,2.27,,8.58,20.83%,3167.90万,8.79%,6.12,3.13亿,9802.38万,3.69%,7.73亿,1.66亿
2011,,,2.73,,7.1,12.47%,2911.95万,125.81%,6.07,3.22亿,9330.16万,4.10%,7.66亿,1.36亿
2010,,,2.81,,6.31,18.73%,1289.55万,243.64%,3.11,1.02亿,6609.95万,2.05%,3.20亿,1.32亿
