报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,228.689,10.4855,21.81,7.5558,22.7,-4.89%,5.49亿,-4.35%,4.53,20.28亿,19.36亿,24.21%,48.84亿,12.99亿
2024,290.99,10.4937,27.73,9.5469,30.48,-6.61%,7.19亿,-11.15%,4.30,19.81亿,16.97亿,23.50%,46.97亿,10.43亿
2023,255.704,10.4969,24.36,7.8341,32.64,25.85%,8.09亿,55.28%,3.69,18.79亿,9.97亿,24.72%,40.44亿,7.80亿
2022,382.573,10.5016,36.43,14.7541,25.93,-0.04%,5.21亿,-21.74%,3.42,25.32亿,8.06亿,20.08%,37.66亿,5.35亿
2021,308.839,7.4979,41.19,11.9059,25.94,34.66%,6.66亿,24.38%,4.82,23.35亿,6.77亿,25.61%,37.91亿,1.84亿
2020,273.873,5.3585,51.11,14.2124,19.27,31.20%,5.36亿,78.31%,6.00,15.03亿,3.11亿,27.79%,32.18亿,1.05亿
2019,66.274,5.198,12.75,4.5146,14.68,19.39%,3.00亿,142.67%,3.84,4.88亿,1.65亿,20.44%,20.03亿,8969.91万
2018,23.131,5.3174,4.35,1.8806,12.3,4.95%,1.24亿,-32.24%,3.61,6.43亿,8153.67万,10.06%,19.23亿,7590.55万
2017,,,6.25,,11.72,26.64%,1.83亿,224.23%,2.54,6.13亿,2296.48万,15.59%,17.82亿,7743.04万
2016,,,9.53,,9.25,-60.64%,-1.47亿,-129.39%,1.72,8.76亿,-1.55亿,-15.89%,16.00亿,7329.80万
2015,,,20.09,,23.51,107.28%,5.00亿,74.36%,1.11,5.81亿,-441.13万,21.27%,9.96亿,1.08亿
2014,,,9.47,,11.34,22.37%,2.87亿,585.07%,4.06,7.49亿,2.21亿,36.27%,9.54亿,6161.36万
2013,,,3.4,,1.28,-21.78%,4187.58万,-45.61%,4.00,4.31亿,6505.41万,32.60%,6.40亿,803.74万
2012,,,3.62,,1.64,39.25%,7698.76万,65.63%,3.99,4.57亿,6945.91万,46.88%,6.38亿,990.39万
2011,,,2.09,,1.18,8.32%,4648.17万,8.28%,7.61,4.49亿,5201.97万,39.41%,6.09亿,993.55万
2010,,,,,1.09,19.07%,4292.58万,21.04%,1.97,1957.00万,4451.02万,39.43%,1.18亿,908.08万
