报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,316.522,28.1854,11.23,1.7672,134.33,4.57%,17.70亿,37.45%,5.62,91.57亿,62.90亿,15.32%,170.80亿,37.55亿
2024,331.46,28.1854,11.76,2.2599,146.67,3.20%,10.56亿,63.74%,5.19,74.74亿,50.55亿,9.03%,157.24亿,39.46亿
2023,235.066,28.1854,8.34,1.6539,142.13,7.66%,6.45亿,83.02%,4.91,72.12亿,43.41亿,6.01%,147.77亿,38.64亿
2022,287.491,28.1854,10.2,2.1776,132.02,10.38%,3.52亿,54.49%,4.76,61.10亿,39.74亿,4.16%,142.66亿,41.41亿
2021,228.302,28.1854,8.1,1.9087,119.61,9.45%,2.28亿,15.82%,4.76,50.80亿,37.96亿,2.45%,139.72亿,39.11亿
2020,228.865,28.1854,8.12,2.0943,109.28,-4.71%,1.97亿,-14.32%,4.70,38.55亿,36.99亿,2.61%,138.80亿,38.28亿
2019,174.749,28.1854,6.2,1.5238,114.68,1.10%,2.30亿,27.76%,4.66,27.70亿,36.54亿,2.30%,138.15亿,39.24亿
2018,150.51,28.1854,5.34,1.3268,113.44,1.32%,1.80亿,11.47%,4.60,19.39亿,35.49亿,1.98%,137.54亿,38.60亿
2017,,,6.36,,111.96,-3.26%,1.61亿,-48.30%,4.56,19.45亿,35.10亿,1.54%,136.76亿,37.98亿
2016,,,6.53,,115.73,-7.70%,3.12亿,-46.90%,4.54,16.78亿,35.45亿,2.76%,136.80亿,38.90亿
2015,,,7.66,,125.38,-7.15%,5.88亿,-19.07%,4.50,17.44亿,35.87亿,5.00%,136.93亿,38.54亿
2014,,,7.39,,135.04,-1.78%,7.26亿,6.68%,4.36,17.32亿,33.90亿,5.86%,133.79亿,40.81亿
2013,,,7.4,,137.48,5.49%,6.81亿,10.46%,4.18,16.09亿,30.64亿,5.68%,129.41亿,40.50亿
2012,,,5.06,,130.33,7.39%,6.16亿,-24.60%,3.87,13.87亿,28.04亿,5.02%,110.27亿,43.01亿
2011,,,5.97,,121.37,17.85%,8.17亿,6.15%,7.23,14.38亿,26.13亿,7.56%,101.39亿,39.72亿
2010,,,8.31,,102.98,8.52%,7.70亿,22.69%,6.75,15.16亿,21.90亿,8.43%,95.09亿,29.83亿
