报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,76.82,7.5388,10.19,2.4834,23.2,18.43%,2.22亿,41.02%,4.30,13.07亿,11.39亿,11.19%,36.75亿,4.51亿
2024,54.08,7.5848,7.13,1.9956,27.1,-2.17%,1.72亿,-37.27%,4.08,12.88亿,10.10亿,7.49%,35.11亿,4.02亿
2023,58.371,7.5905,7.69,2.1065,27.71,0.30%,2.75亿,-29.62%,4.06,13.50亿,10.24亿,11.60%,34.89亿,4.34亿
2022,74.387,7.5905,9.8,2.6932,27.62,5.70%,3.90亿,80.94%,3.91,12.11亿,9.45亿,15.54%,33.43亿,3.95亿
2021,63.128,7.4619,8.46,2.415,26.14,56.29%,2.16亿,24.69%,3.61,10.51亿,6.86亿,9.38%,30.44亿,4.49亿
2020,37.221,5.7529,6.47,2.2261,16.72,21.04%,1.73亿,26.04%,2.79,5.61亿,5.71亿,10.47%,16.33亿,2.27亿
2019,47.404,5.7529,8.24,3.4326,13.81,7.98%,1.37亿,12.19%,2.49,4.32亿,4.65亿,9.95%,14.34亿,1.49亿
2018,13.27,3.8353,3.46,1.0375,12.79,10.59%,1.22亿,-9.88%,3.47,5.03亿,3.70亿,9.56%,13.32亿,1.53亿
2017,,,5.06,,11.57,27.17%,1.36亿,92.18%,4.87,2.97亿,2.91亿,11.73%,12.49亿,1.43亿
2016,,,6.63,,9.1,12.27%,7061.81万,330.39%,2.73,1.27亿,1.64亿,9.94%,8.58亿,1.39亿
2015,,,6.57,,3.07,-12.27%,1640.81万,-15.90%,2.57,9437.94万,7012.58万,5.30%,5.11亿,5053.15万
2014,,,4.98,,3.5,10.27%,1950.94万,-8.44%,2.49,1.19亿,5670.54万,5.55%,4.97亿,5872.33万
2013,,,2.52,,3.18,-13.68%,2130.76万,161.73%,4.81,1.55亿,4149.65万,6.70%,4.80亿,5350.54万
2012,,,2.29,,3.68,-40.09%,-3451.56万,-424.52%,4.59,2.23亿,2130.77万,-9.43%,4.58亿,4986.62万
2011,,,3.15,,6.14,9.42%,1063.59万,3.46%,3.05,5981.76万,5582.33万,1.73%,2.56亿,1.10亿
2010,,,5.14,,5.61,50.47%,1028.05万,193.07%,2.92,6603.00万,4618.04万,1.88%,2.46亿,7347.67万
