报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,88.273,5.6877,15.52,1.9375,11.39,8.85%,5275.39万,3.42%,7.02,9.74亿,26.86亿,5.94%,42.80亿,2.74亿
2025,100.274,5.6877,17.63,1.8631,53.82,5.04%,4.88亿,-1.19%,6.92,11.27亿,26.34亿,9.58%,42.10亿,2.85亿
2024,91.288,5.6877,16.05,1.7816,51.24,4.55%,4.94亿,-10.29%,6.82,7.00亿,24.75亿,10.13%,41.30亿,3.23亿
2023,104.312,5.6877,18.34,2.1284,49.01,19.17%,5.50亿,5.21%,6.43,9.31亿,22.54亿,11.90%,38.88亿,3.07亿
2022,135.622,5.6722,23.91,3.2982,41.12,5.72%,5.23亿,-6.17%,5.85,10.53亿,19.31亿,12.96%,35.40亿,3.09亿
2021,123.808,5.6559,21.89,3.1827,38.9,18.33%,5.58亿,20.28%,5.28,19.56亿,16.61亿,14.52%,31.92亿,3.10亿
2020,100.636,4.04,24.91,3.0616,32.87,8.54%,4.64亿,20.69%,6.28,18.87亿,13.20亿,14.12%,25.59亿,2.12亿
2019,78.174,4.04,19.35,2.5809,30.29,19.38%,3.84亿,0.06%,5.42,12.96亿,10.20亿,12.66%,22.12亿,2.33亿
2018,68.801,4.04,17.03,2.7119,25.37,15.89%,3.84亿,12.79%,4.83,12.42亿,8.27亿,15.11%,19.94亿,1.64亿
2017,,,12.14,,21.89,13.08%,3.40亿,27.62%,4.22,14.34亿,6.17亿,15.61%,17.13亿,1.30亿
2016,,,,,19.36,11.49%,2.67亿,13.67%,2.67,7.34亿,4.99亿,13.73%,9.51亿,1.17亿
2015,,,,,17.37,11.65%,2.35亿,4.27%,2.41,6.13亿,4.32亿,13.34%,8.55亿,1.04亿
2014,,,,,15.55,5.50%,2.25亿,2.12%,1.98,4.98亿,4.41亿,14.37%,6.99亿,7566.50万
2013,,,,,14.74,11.42%,2.20亿,9.10%,3.43,4.03亿,3.69亿,14.95%,6.07亿,8333.57万
2012,,,,,13.23,13.47%,2.02亿,36.23%,2.89,3.21亿,2.91亿,15.27%,5.11亿,7368.23万
2011,,,,,11.66,False,1.48亿,False,2.34,2.50亿,2.10亿,12.72%,4.15亿,5262.93万
