报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,121.981,13.3313,9.15,3.728,8.18,-1.57%,1.48亿,-7.75%,2.64,11.78亿,13.54亿,18.12%,35.14亿,8.92亿
2025,131.047,13.3313,9.83,5.0951,25.72,-16.32%,3.48亿,-32.40%,2.52,12.88亿,12.06亿,13.51%,33.66亿,9.71亿
2024,91.057,10.2773,8.86,2.9631,30.73,-4.16%,5.14亿,-3.07%,3.55,14.76亿,15.08亿,16.73%,36.48亿,8.93亿
2023,117.685,10.2782,11.45,3.6696,32.07,31.62%,5.30亿,54.22%,3.55,16.04亿,15.59亿,16.54%,36.52亿,7.49亿
2022,141.441,9.6547,14.65,5.8063,24.36,26.55%,3.44亿,55.35%,2.44,8.19亿,11.86亿,14.12%,23.53亿,5.95亿
2021,112.468,7.9878,14.08,5.8425,19.25,13.70%,2.21亿,7.58%,2.60,3.57亿,9.43亿,11.50%,20.74亿,5.85亿
2020,120.821,6.6568,18.15,7.1365,16.93,24.95%,2.06亿,3.81%,2.85,5.07亿,8.04亿,12.15%,18.98亿,3.95亿
2019,34.24,4.6585,7.35,2.5269,13.55,27.19%,1.98亿,-17.40%,3.34,4.29亿,6.80亿,14.63%,15.93亿,3.19亿
2018,12.265,3.262,3.76,1.1516,10.65,12.37%,2.40亿,66.61%,3.79,4.54亿,5.77亿,22.53%,13.07亿,2.68亿
2017,,,4.38,,9.48,23.00%,1.44亿,43.93%,3.26,8090.90万,4.04亿,15.19%,10.63亿,2.41亿
2016,,,5.44,,7.71,23.62%,1.00亿,50.44%,5.57,9204.75万,3.04亿,12.98%,8.90亿,2.11亿
2015,,,,,6.24,-4.18%,6653.11万,25.60%,3.90,4841.81万,2.28亿,10.67%,4.67亿,1.71亿
2014,,,,,6.51,6.22%,5297.03万,-24.83%,3.34,3957.36万,1.71亿,8.14%,4.01亿,1.14亿
2013,,,,,6.13,11.47%,7046.92万,13.85%,3.01,2445.94万,1.35亿,11.50%,3.61亿,1.03亿
2012,,,,,5.5,9.34%,6189.46万,31.54%,2.52,3277.55万,8211.63万,11.26%,3.03亿,9478.75万
2011,,,,,5.03,False,4705.50万,False,2.34,5376.85万,4716.45万,9.36%,2.62亿,8684.22万
