报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,28.686,0.9861,29.09,5.7372,1.25,23.73%,1819.59万,3.02%,7.70,5087.05万,2.92亿,14.51%,7.59亿,3531.67万
2025,35.855,0.9861,36.36,7.6613,4.68,15.70%,8421.04万,31.87%,7.80,1.64亿,3.03亿,17.98%,7.70亿,3026.06万
2024,26.082,0.9861,26.45,6.44,4.05,12.59%,6385.77万,13.16%,7.38,1.63亿,2.63亿,15.78%,7.28亿,3641.21万
2023,25.589,0.9861,25.95,7.1279,3.59,16.49%,5643.06万,10.52%,7.12,2.11亿,1.99亿,15.70%,7.02亿,3194.01万
2022,38.202,0.9861,38.74,12.3631,3.09,-8.84%,5106.05万,-37.19%,6.96,3.01亿,1.91亿,16.55%,6.87亿,3291.19万
2021,53.575,0.9861,54.33,15.8038,3.39,28.57%,8128.79万,0.05%,6.70,4.28亿,1.74亿,24.01%,6.61亿,3059.91万
2020,73.08,0.9861,74.11,27.7871,2.63,-7.83%,8125.05万,-4.72%,6.18,1.57亿,1.31亿,30.86%,6.09亿,2443.80万
2019,45.154,0.9861,45.79,15.7881,2.86,20.27%,8527.28万,22.15%,5.90,5.11亿,1.12亿,29.85%,5.82亿,2249.84万
2018,,,,,2.38,13.77%,6980.71万,24.57%,2.69,1.34亿,8018.09万,29.39%,1.99亿,1842.29万
2017,,,,,2.09,32.79%,5603.81万,71.90%,2.22,1.01亿,5235.45万,26.84%,1.64亿,1639.69万
2016,,,,,1.57,19.66%,3259.94万,25.02%,1.80,6889.44万,2692.01万,20.73%,1.33亿,1607.45万
2015,,,,,1.31,7.18%,2607.55万,13.95%,1.57,6146.62万,2258.47万,19.57%,1.16亿,1234.82万
2014,,,,,1.23,False,2288.37万,False,1.40,3286.03万,1235.29万,18.29%,1.03亿,1063.51万
