报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,32.945,5.5,5.99,3.7608,2.19,-8.85%,-3827.70万,-170.14%,3.89,14.96亿,1.61亿,-17.55%,21.38亿,2.50亿
2025,31.625,5.5,5.75,2.9751,10.63,0.90%,984.61万,-87.86%,3.96,15.82亿,2.00亿,1.01%,21.76亿,2.35亿
2024,27.83,5.5,5.06,2.6429,10.53,5.82%,8109.88万,255.59%,3.97,15.64亿,2.06亿,7.84%,21.82亿,2.70亿
2023,31.68,5.5,5.76,3.1839,9.95,48.71%,2280.67万,159.10%,3.85,14.81亿,1.48亿,2.48%,21.16亿,2.52亿
2022,28.49,5.5,5.18,4.2586,6.69,-6.74%,-3858.91万,-545.69%,3.81,14.08亿,1.25亿,-5.77%,20.92亿,1.91亿
2021,29.59,5.5,5.38,4.1212,7.18,4.68%,865.83万,-85.08%,3.88,14.68亿,1.64亿,1.29%,21.30亿,1.86亿
2020,25.74,5.5,4.68,3.7577,6.85,-42.24%,5804.93万,207.89%,3.87,9.17亿,1.55亿,8.49%,21.21亿,1.48亿
2019,24.805,5.5,4.51,2.0897,11.87,-4.66%,-5380.54万,-347.73%,3.76,9.77亿,9679.30万,-6.90%,20.62亿,1.76亿
2018,19.635,5.5,3.57,1.5771,12.45,-15.45%,2171.97万,115.08%,3.27,1.10亿,5876.27万,0.63%,16.79亿,3.72亿
2017,,,6.64,,14.72,-5.74%,-1.44亿,-635.26%,3.38,1.53亿,4198.88万,-11.18%,17.57亿,3.30亿
2016,,,9.03,,15.62,15.42%,2690.30万,115.53%,3.60,3.30亿,1.86亿,-0.43%,20.12亿,3.55亿
2015,,,9.17,,13.53,14.00%,-1.73亿,-890.80%,3.88,4.21亿,1.62亿,-17.06%,21.99亿,4.86亿
2014,,,7.27,,11.87,0.29%,2190.91万,151.78%,4.81,6.38亿,3.35亿,-2.73%,22.87亿,3.67亿
2013,,,5.46,,11.84,-3.59%,870.17万,-48.12%,3.98,4.05亿,3.24亿,0.78%,19.57亿,3.60亿
2012,,,4.51,,12.28,10.07%,1677.14万,7.76%,4.35,3.23亿,3.50亿,2.81%,21.32亿,2.39亿
2011,,,4.72,,11.15,19.10%,1556.33万,43.71%,4.13,4.38亿,3.25亿,0.24%,20.20亿,2.78亿
2010,,,7.53,,9.36,31.33%,1082.94万,-35.05%,4.90,3.56亿,3.17亿,0.74%,23.81亿,2.13亿
