报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,125.57,8.5948,14.61,11.8462,7.95,-11.39%,-3.66亿,-51.16%,3.60,9.14亿,7.06亿,-47.49%,32.58亿,5.04亿
2024,118.522,8.5948,13.79,6.6999,17.69,-10.82%,-4.15亿,-101.83%,4.08,12.74亿,10.72亿,-22.82%,36.06亿,3.94亿
2023,137.689,8.5948,16.02,6.94,19.84,-12.98%,-2.06亿,-239.06%,4.61,13.33亿,14.88亿,-9.86%,40.65亿,6.19亿
2022,110.357,8.5948,12.84,4.8402,22.8,-10.08%,1.48亿,-52.41%,4.89,14.31亿,17.33亿,7.52%,43.08亿,6.10亿
2021,137.21,8.0712,17.0,5.4126,25.35,6.25%,3.11亿,-17.06%,4.31,9.23亿,16.86亿,13.25%,35.64亿,6.06亿
2020,170.611,8.0667,21.15,7.1505,23.86,15.41%,3.75亿,29.32%,4.09,12.29亿,15.02亿,16.79%,33.48亿,5.63亿
2019,134.427,8.0399,16.72,6.5035,20.67,29.17%,2.90亿,-4.47%,3.68,11.65亿,11.93亿,13.96%,29.84亿,4.37亿
2018,100.713,7.9489,12.67,6.2906,16.01,19.75%,3.03亿,11.59%,2.93,9.36亿,9.79亿,18.87%,25.73亿,3.61亿
2017,,,12.07,,13.37,33.94%,2.72亿,48.78%,4.68,10.85亿,7.98亿,19.62%,23.50亿,3.54亿
2016,,,12.89,,9.98,30.76%,1.83亿,37.14%,3.76,9.68亿,5.66亿,17.91%,18.93亿,2.88亿
2015,,,30.52,,7.63,26.54%,1.33亿,16.20%,3.77,5.98亿,4.08亿,19.98%,16.91亿,2.50亿
2014,,,7.87,,6.03,54.48%,1.15亿,103.60%,4.26,5.22亿,2.97亿,20.46%,9.58亿,1.85亿
2013,,,5.16,,3.9,11.55%,5628.69万,-28.23%,3.73,3.91亿,1.99亿,16.11%,8.51亿,1.19亿
2012,,,3.58,,3.5,30.35%,7843.16万,27.52%,7.02,3.97亿,1.65亿,22.45%,7.81亿,8444.71万
2011,,,2.64,,2.69,42.83%,6150.50万,49.85%,12.59,5.51亿,1.05亿,22.91%,6.74亿,8051.38万
2010,,,,,1.88,52.66%,4104.56万,43.26%,2.77,9970.70万,4917.24万,21.83%,1.11亿,2408.26万
