报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,116.017,19.1132,6.07,5.5422,15.7,1.99%,1.23亿,11.89%,1.97,3.54亿,13.70亿,7.40%,39.22亿,8555.89万
2024,109.162,19.051,5.73,4.5522,23.98,0.40%,2.93亿,-14.90%,1.93,9.44亿,13.03亿,12.84%,38.47亿,2711.77万
2023,116.592,19.051,6.12,4.8804,23.89,12.42%,3.44亿,6.68%,1.80,8.16亿,10.86亿,15.05%,36.00亿,2889.10万
2022,98.906,15.8758,6.23,4.6544,21.25,10.94%,3.23亿,5.65%,1.98,5.77亿,12.15亿,15.91%,33.22亿,3992.55万
2021,89.301,13.2298,6.75,4.6632,19.15,13.23%,3.05亿,16.17%,2.17,3.78亿,12.50亿,16.71%,30.07亿,3367.45万
2020,53.471,11.0249,4.85,3.1602,16.92,8.07%,2.63亿,15.96%,2.40,7.90亿,12.48亿,16.61%,27.67亿,3160.35万
2019,44.12,8.4846,5.2,2.8192,15.65,22.44%,2.27亿,16.44%,2.92,11.64亿,12.24亿,14.15%,25.82亿,3160.87万
2018,19.791,8.494,2.33,1.5486,12.78,8.41%,1.95亿,13.02%,2.65,11.11亿,10.57亿,14.68%,23.42亿,3828.38万
2017,,,3.24,,11.79,7.76%,1.72亿,31.13%,3.31,10.54亿,10.34亿,14.13%,20.95亿,3281.95万
2016,,,3.98,,10.94,19.63%,1.31亿,8.37%,2.95,10.68亿,9.09亿,12.98%,18.70亿,3177.36万
2015,,,6.39,,9.15,11.98%,1.21亿,-36.39%,2.82,9.33亿,8.19亿,12.03%,17.17亿,3744.10万
2014,,,4.64,,8.17,-12.08%,1.91亿,-44.11%,3.46,10.67亿,8.84亿,21.77%,16.13亿,832.36万
2013,,,4.49,,9.29,19.16%,3.41亿,18.39%,3.56,11.24亿,7.37亿,36.60%,16.59亿,305.98万
2012,,,3.34,,7.8,21.38%,2.88亿,36.00%,2.80,8.90亿,5.23亿,36.93%,12.39亿,False
2011,,,2.94,,6.42,34.18%,2.12亿,10.70%,2.87,6.88亿,4.40亿,32.93%,9.75亿,651.84万
2010,,,4.13,,4.79,54.46%,1.91亿,65.53%,2.83,6.04亿,3.53亿,39.96%,7.31亿,722.34万
