报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,64.402,3.4963,18.42,6.6439,7.27,-29.61%,-2.11亿,-122.78%,6.49,3.96亿,6.13亿,-29.26%,21.12亿,4.36亿
2024,46.444,3.241,14.33,2.4836,18.7,-26.77%,1362.73万,-85.02%,7.18,7.13亿,8.24亿,0.75%,23.37亿,2.60亿
2023,44.823,3.241,13.83,1.7557,25.53,23.09%,9098.87万,42.65%,7.15,9.65亿,8.26亿,3.59%,23.27亿,3.75亿
2022,43.754,3.241,13.5,2.1096,20.74,13.34%,6378.26万,51.39%,6.88,12.44亿,7.53亿,3.06%,22.30亿,7.15亿
2021,42.295,3.241,13.05,2.3112,18.3,37.72%,4213.04万,148.87%,6.68,20.73亿,6.96亿,2.30%,21.65亿,5.06亿
2020,50.268,3.241,15.51,3.7824,13.29,-8.70%,-8620.85万,-412.54%,6.55,12.23亿,6.60亿,-6.48%,21.24亿,3.82亿
2019,66.57,3.241,20.54,4.5721,14.56,20.05%,2758.33万,-91.22%,7.52,9.42亿,9.58亿,1.86%,24.37亿,8268.68万
2018,48.972,3.241,15.11,4.0373,12.13,-6.88%,3.14亿,153.85%,7.52,6.90亿,9.65亿,25.89%,24.38亿,1.43亿
2017,,,17.48,,13.02,-4.84%,1.24亿,7.11%,6.64,6.51亿,6.92亿,9.45%,21.51亿,1.62亿
2016,,,22.56,,13.68,11.26%,1.15亿,7.11%,6.31,5.63亿,6.07亿,8.28%,20.46亿,2.79亿
2015,,,50.15,,12.3,13.31%,1.08亿,37.74%,3.45,1.55亿,5.15亿,8.58%,9.64亿,2.30亿
2014,,,19.88,,10.85,23.90%,7827.60万,1758.58%,3.03,2.59亿,4.08亿,7.13%,8.49亿,2.99亿
2013,,,12.8,,8.76,22.27%,421.16万,-89.34%,2.76,2.48亿,3.34亿,0.41%,8.04亿,2.20亿
2012,,,8.13,,7.16,27.74%,3950.47万,249.12%,2.80,3.59亿,3.43亿,5.47%,7.81亿,1.96亿
2011,,,7.08,,5.61,23.57%,1131.54万,-62.51%,4.06,3.76亿,3.51亿,2.23%,7.84亿,1.20亿
2010,,,10.24,,4.48,18.30%,3018.45万,0.21%,3.99,4.11亿,3.52亿,6.71%,7.42亿,1.29亿
